code;value;count;currency
DC-06S;0;0;$
DC-06S-STEL;0;0;$
DC-06S-BRAS;0;0;$
DC-08S;65.18;0;$
DC-08S-STEL;0;0;$
DC-08S-BRAS;0;0;$
DC-10S;71.23;0;$
DC-10S-STEL;0;0;$
DC-10S-BRAS;0;0;$
DC-12S;82.78;0;$
DC-12S-STEL;0;0;$
DC-12S-BRAS;0;0;$
DC-14S;94.6;0;$
DC-14S-STEL;0;0;$
DC-14S-BRAS;0;0;$
DC-16S;105.33;0;$
DC-16S-STEL;0;0;$
DC-16S-BRAS;0;0;$
DC-20S;173.8;0;$
DC-20S-STEL;0;0;$
DC-20S-BRAS;0;0;$
DC-25S;268.95;0;$
DC-25S-STEL;0;0;$
DC-25S-BRAS;0;0;$
DC-30S;348.15;0;$
DC-30S-STEL;0;0;$
DC-30S-BRAS;0;0;$
DC-38S;504.35;0;$
DC-38S-STEL;0;0;$
DC-38S-BRAS;0;0;$
