code;value;count;currency
DEW-06S;30.25;0;$
DEW-06S-STEL;0;0;$
DEW-06S-BRAS;0;0;$
DEW-08S;39.6;0;$
DEW-08S-STEL;0;0;$
DEW-08S-BRAS;0;0;$
DEW-10S;48.95;0;$
DEW-10S-STEL;0;0;$
DEW-10S-BRAS;0;0;$
DEW-12S;53.35;0;$
DEW-12S-STEL;0;0;$
DEW-12S-BRAS;0;0;$
DEW-14S;56.65;0;$
DEW-14S-STEL;0;0;$
DEW-14S-BRAS;0;0;$
DEW-16S;95.98;0;$
DEW-16S-STEL;0;0;$
DEW-16S-BRAS;0;0;$
DEW-20S;119.08;0;$
DEW-20S-STEL;0;18;$
DEW-20S-BRAS;0;0;$
DEW-25S;180.68;0;$
DEW-25S-STEL;0;0;$
DEW-25S-BRAS;0;0;$
DEW-30S;277.75;0;$
DEW-30S-STEL;0;0;$
DEW-30S-BRAS;0;0;$
DEW-38S;383.9;0;$
DEW-38S-STEL;0;0;$
DEW-38S-BRAS;0;0;$
