code;value;count;currency
FCS-G-3/4-M4N-D14-NIBR;24.4;0;$
FCS-WL-M4N-D14-NIBR;24.4;0;$
FCS-W-M4N-D14-NIBR;24.4;2;$
FCS-G-3/4-M4N-D14-S304;25.9;2;$
FCS-WL-M4N-D14-S304;25.9;1;$
FCS-W-M4N-D14-S304;25.9;1;$
FCS-G-3/4-M4N-D16-S304;25.9;0;$
FCS-WL-M4N-D16-S304;25.9;0;$
FCS-W-M4N-D16-S304;25.9;0;$
FCS-G-1/2-M4N-D14-S304;25.9;0;$
FCDS-G-3/4-M4N-D14-NIBR;24.4;2;$
FCN-G-1/2-D14-S304;4.5;499;$
FCN-G-3/4-D14-S304;6;308;$
FCN-G-3/4-D14-NIBR;4;432;$
FCN-WL-D14-NIBR;4;495;$
FCN-W-D14-NIBR;4;950;$
FCN-W-D14-BRASS;4;1977;$
FCN-G-3/4-D14-BRASS;4;567;$
FCN-G-3/4-D16-S304;6;312;$
FCN-W-D16-NIBR;4;372;$
FCN-WL-D16-NIBR;4;709;$
FCN-G-3/4-D16-H32-NIBR;4;0;$
FCN-W-D16-BRASS;4;2891;$
FCN-G-3/4-D16-H32-BRASS;4;529;$
FCC-G-3/4-M4N-D14-NIBR;20;91;$
FCC-W-M4N-D14-NIBR;20;384;$
FCC-G/W-M4N-D14-S304;21;81;$
FCC-G/W-M4N-D16-S304;20;992;$
FCD-G-3/4-M4N-D14-NIBR;20;860;$
FCD-W-M4N-D14-BRASS;19;713;$
RO-G-3/4-NYLON;0.4;3049;$
RO-W-NYLON;0.4;2229;$
RO-G1/2-PTFE;0.4;1153;$
FCS-G-3/4-M4N-D14-NIBR;24.4;0;$
FCS-WL-M4N-D14-NIBR;24.4;0;$
FCS-W-M4N-D14-NIBR;24.4;2;$
FCS-G-3/4-M4N-D14-S304;25.9;2;$
FCS-WL-M4N-D14-S304;25.9;1;$
FCS-W-M4N-D14-S304;25.9;1;$
FCS-G-3/4-M4N-D16-S304;25.9;0;$
FCS-WL-M4N-D16-S304;25.9;0;$
FCS-W-M4N-D16-S304;25.9;0;$
FCS-G-1/2-M4N-D14-S304;25.9;0;$
FCDS-G-3/4-M4N-D14-NIBR;24.4;2;$
FCN-G-1/2-D14-S304;4.5;499;$
FCN-G-3/4-D14-S304;6;308;$
FCN-G-3/4-D14-NIBR;4;432;$
FCN-WL-D14-NIBR;4;495;$
FCN-W-D14-NIBR;4;950;$
FCN-W-D14-BRASS;4;1977;$
FCN-G-3/4-D14-BRASS;4;567;$
FCN-G-3/4-D16-S304;6;312;$
FCN-W-D16-NIBR;4;372;$
FCN-WL-D16-NIBR;4;709;$
FCN-G-3/4-D16-H32-NIBR;4;0;$
FCN-W-D16-BRASS;4;2891;$
FCN-G-3/4-D16-H32-BRASS;4;529;$
FCC-G-3/4-M4N-D14-NIBR;20;91;$
FCC-W-M4N-D14-NIBR;20;384;$
FCC-G/W-M4N-D14-S304;21;81;$
FCC-G/W-M4N-D16-S304;20;992;$
FCD-G-3/4-M4N-D14-NIBR;20;860;$
FCD-W-M4N-D14-BRASS;19;713;$
RO-G-3/4-NYLON;0.4;3049;$
RO-W-NYLON;0.4;2229;$
RO-G1/2-PTFE;0.4;1153;$
