code;value;count;currency
CMC-1-1N;12.78;25;$
CMC-1-1N-BRAS;0;0;$
CMC-1-1N-STEL;0;0;$
CMC-1-2N;13.28;442;$
CMC-1-2N-BRAS;0;0;$
CMC-1-2N-STEL;0;0;$
CMC-1-4N;13.36;152;$
CMC-1-4N-BRAS;0;0;$
CMC-1-4N-STEL;0;0;$
CMC-2-1N;8.6;50;$
CMC-2-1N-BRAS;0;0;$
CMC-2-1N-STEL;0;0;$
CMC-2-2N;8.6;688;$
CMC-2-2N-BRAS;0;29;$
CMC-2-2N-STEL;0;0;$
CMC-2-4N;9.61;199;$
CMC-2-4N-BRAS;0;40;$
CMC-2-4N-STEL;0;0;$
CMC-2-6N;15.18;19;$
CMC-2-6N-BRAS;0;0;$
CMC-2-6N-STEL;0;0;$
CMC-2-8N;16.82;11;$
CMC-2-8N-BRAS;0;0;$
CMC-2-8N-STEL;0;0;$
CMC-3-2N;8.6;0;$
CMC-3-2N-BRAS;0;0;$
CMC-3-2N-STEL;0;0;$
CMC-3-4N;9.61;0;$
CMC-3-4N-BRAS;0;0;$
CMC-3-4N-STEL;0;0;$
CMC-4-1N;8.86;10;$
CMC-4-1N-BRAS;0;0;$
CMC-4-1N-STEL;0;0;$
CMC-4-2N;7.97;273;$
CMC-4-2N-BRAS;0;0;$
CMC-4-2N-STEL;0;0;$
CMC-4-4N;8.22;1559;$
CMC-4-4N-BRAS;0;47;$
CMC-4-4N-STEL;0;0;$
CMC-4-6N;10.5;108;$
CMC-4-6N-BRAS;0;0;$
CMC-4-6N-STEL;0;0;$
CMC-4-8N;14.17;0;$
CMC-4-8N-BRAS;0;0;$
CMC-4-8N-STEL;0;0;$
CMC-4-12N;22.26;0;$
CMC-4-12N-BRAS;0;0;$
CMC-4-12N-STEL;0;0;$
CMC-5-2N;8.86;0;$
CMC-5-2N-BRAS;0;0;$
CMC-5-2N-STEL;0;0;$
CMC-5-4N;10.5;0;$
CMC-5-4N-BRAS;0;0;$
CMC-5-4N-STEL;0;0;$
CMC-5-6N;11.64;0;$
CMC-5-6N-BRAS;0;0;$
CMC-5-6N-STEL;0;0;$
CMC-6-2N;9.99;30;$
CMC-6-2N-BRAS;0;0;$
CMC-6-2N-STEL;0;0;$
CMC-6-4N;11.26;68;$
CMC-6-4N-BRAS;0;0;$
CMC-6-4N-STEL;0;0;$
CMC-6-6N;12.65;14;$
CMC-6-6N-BRAS;0;0;$
CMC-6-6N-STEL;0;0;$
CMC-6-8N;15.18;128;$
CMC-6-8N-BRAS;0;0;$
CMC-6-8N-STEL;0;0;$
CMC-6-12N;19.61;55;$
CMC-6-12N-BRAS;0;0;$
CMC-6-12N-STEL;0;0;$
CMC-8-2N;19.99;1;$
CMC-8-2N-BRAS;0;0;$
CMC-8-2N-STEL;0;0;$
CMC-8-4N;16.45;84;$
CMC-8-4N-BRAS;0;0;$
CMC-8-4N-STEL;0;0;$
CMC-8-6N;16.95;15;$
CMC-8-6N-BRAS;0;0;$
CMC-8-6N-STEL;0;0;$
CMC-8-8N;18.98;92;$
CMC-8-8N-BRAS;0;0;$
CMC-8-8N-STEL;0;0;$
CMC-8-12N;24.41;127;$
CMC-8-12N-BRAS;0;0;$
CMC-8-12N-STEL;0;0;$
CMC-8-16N;47.31;4;$
CMC-8-16N-BRAS;0;0;$
CMC-8-16N-STEL;0;0;$
CMC-10-6N;19.61;0;$
CMC-10-6N-BRAS;0;0;$
CMC-10-6N-STEL;0;0;$
CMC-10-8N;20.87;35;$
CMC-10-8N-BRAS;0;0;$
CMC-10-8N-STEL;0;0;$
CMC-10-12N;26.06;4;$
CMC-10-12N-BRAS;0;0;$
CMC-10-12N-STEL;0;0;$
CMC-12-4N;27.89;1;$
CMC-12-4N-BRAS;0;0;$
CMC-12-4N-STEL;0;0;$
CMC-12-8N;27.58;3;$
CMC-12-8N-BRAS;0;0;$
CMC-12-8N-STEL;0;0;$
CMC-12-12N;28.84;68;$
CMC-12-12N-BRAS;0;0;$
CMC-12-12N-STEL;0;0;$
CMC-12-16N;44.4;0;$
CMC-12-16N-BRAS;0;0;$
CMC-12-16N-STEL;0;0;$
CMC-14-12N;49.97;0;$
CMC-14-12N-BRAS;0;0;$
CMC-14-12N-STEL;0;0;$
CMC-14-16N;49.97;0;$
CMC-14-16N-BRAS;0;0;$
CMC-14-16N-STEL;0;0;$
CMC-16-8N;50.6;0;$
CMC-16-8N-BRAS;0;0;$
CMC-16-8N-STEL;0;0;$
CMC-16-12N;53.13;16;$
CMC-16-12N-BRAS;0;0;$
CMC-16-12N-STEL;0;0;$
CMC-16-16N;50.6;73;$
CMC-16-16N-BRAS;0;0;$
CMC-16-16N-STEL;0;0;$
CMC-20-16N;110.18;0;$
CMC-20-16N-BRAS;0;0;$
CMC-20-16N-STEL;0;0;$
CMC-20-20N;104.11;0;$
CMC-20-20N-BRAS;0;0;$
