code;value;count;currency
SU-1;0;0;$
SS-100-6;0;0;$
1SC1-316;0;0;$
762L SS 1/16;0;0;$
SU-2;0;0;$
SS-200-6;0;0;$
2SC2-316;0;0;$
762L SS 1/8;0;0;$
SU-3;0;0;$
SS-300-6;0;0;$
3SC3-316;0;0;$
762L SS 3/16;0;0;$
SU-4;0;0;$
SS-400-6;0;0;$
4SC4-316;0;0;$
762L SS 1/4;0;0;$
SU-5;0;0;$
SS-500-6;0;0;$
5SC5-316;0;0;$
762L SS 5/16;0;0;$
SU-6;0;0;$
SS-600-6;0;0;$
6SC6-316;0;0;$
762L SS 3/8;0;0;$
SU-8;0;0;$
SS-810-6;0;0;$
8SC8-316;0;0;$
762L SS 1/2;0;0;$
SU-10;0;0;$
SS-1010-6;0;0;$
10SC10-316;0;0;$
762L SS 5/8;0;0;$
SU-12;0;0;$
SS-1210-6;0;0;$
12SC12-316;0;0;$
762L SS 3/4;0;0;$
SU-14;0;0;$
SS-1410-6;0;0;$
14SC14-316;0;0;$
762L SS 7/8;0;0;$
SU-16;0;0;$
SS-1610-6;0;0;$
16SC16-316;0;0;$
762L SS 1;0;0;$
SU-20;0;0;$
SS-2000-6;0;0;$
20SC20-316;0;0;$
762L SS 1-1/4;0;0;$
SU-24;0;0;$
SS-2400-6;0;0;$
24SC24-316;0;0;$
762L SS 1-1/2;0;0;$
SU-32;0;0;$
SS-3200-6;0;0;$
32SC32-316;0;0;$
762L SS 2;0;0;$
SU-1;0;0;$
SS-100-6;0;0;$
1SC1-316;0;0;$
762L SS 1/16;0;0;$
SU-2;0;0;$
SS-200-6;0;0;$
2SC2-316;0;0;$
762L SS 1/8;0;0;$
SU-3;0;0;$
SS-300-6;0;0;$
3SC3-316;0;0;$
762L SS 3/16;0;0;$
SU-4;0;0;$
SS-400-6;0;0;$
4SC4-316;0;0;$
762L SS 1/4;0;0;$
SU-5;0;0;$
SS-500-6;0;0;$
5SC5-316;0;0;$
762L SS 5/16;0;0;$
SU-6;0;0;$
SS-600-6;0;0;$
6SC6-316;0;0;$
762L SS 3/8;0;0;$
SU-8;0;0;$
SS-810-6;0;0;$
8SC8-316;0;0;$
762L SS 1/2;0;0;$
SU-10;0;0;$
SS-1010-6;0;0;$
10SC10-316;0;0;$
762L SS 5/8;0;0;$
SU-12;0;0;$
SS-1210-6;0;0;$
12SC12-316;0;0;$
762L SS 3/4;0;0;$
SU-14;0;0;$
SS-1410-6;0;0;$
14SC14-316;0;0;$
762L SS 7/8;0;0;$
SU-16;0;0;$
SS-1610-6;0;0;$
16SC16-316;0;0;$
762L SS 1;0;0;$
SU-20;0;0;$
SS-2000-6;0;0;$
20SC20-316;0;0;$
762L SS 1-1/4;0;0;$
SU-24;0;0;$
SS-2400-6;0;0;$
24SC24-316;0;0;$
762L SS 1-1/2;0;0;$
SU-32;0;0;$
SS-3200-6;0;0;$
32SC32-316;0;0;$
762L SS 2;0;0;$
SU-1;0;0;$
SS-100-6;0;0;$
1SC1-316;0;0;$
762L SS 1/16;0;0;$
SU-2;0;0;$
SS-200-6;0;0;$
2SC2-316;0;0;$
762L SS 1/8;0;0;$
SU-3;0;0;$
SS-300-6;0;0;$
3SC3-316;0;0;$
762L SS 3/16;0;0;$
SU-4;0;0;$
SS-400-6;0;0;$
4SC4-316;0;0;$
762L SS 1/4;0;0;$
SU-5;0;0;$
SS-500-6;0;0;$
5SC5-316;0;0;$
762L SS 5/16;0;0;$
SU-6;0;0;$
SS-600-6;0;0;$
6SC6-316;0;0;$
762L SS 3/8;0;0;$
SU-8;0;0;$
SS-810-6;0;0;$
8SC8-316;0;0;$
762L SS 1/2;0;0;$
SU-10;0;0;$
SS-1010-6;0;0;$
10SC10-316;0;0;$
762L SS 5/8;0;0;$
SU-12;0;0;$
SS-1210-6;0;0;$
12SC12-316;0;0;$
762L SS 3/4;0;0;$
SU-14;0;0;$
SS-1410-6;0;0;$
14SC14-316;0;0;$
762L SS 7/8;0;0;$
SU-16;0;0;$
SS-1610-6;0;0;$
16SC16-316;0;0;$
762L SS 1;0;0;$
SU-20;0;0;$
SS-2000-6;0;0;$
20SC20-316;0;0;$
762L SS 1-1/4;0;0;$
SU-24;0;0;$
SS-2400-6;0;0;$
24SC24-316;0;0;$
762L SS 1-1/2;0;0;$
SU-32;0;0;$
SS-3200-6;0;0;$
32SC32-316;0;0;$
762L SS 2;0;0;$
