code;value;count;currency
VRCA-T-4T-1BAR;13.6;617;$
VRCA-T-6M-1BAR;13.6;95;$
VRCA-TF-4T-2G-1BAR;17;166;$
VRCA-TF-6M-2G-1BAR;17;22;$
