code;value;count;currency
CRTA-2M;0;0;$
CRTA-2M-BRAS;0;0;$
CRTA-2M-STEL;0;0;$
CRTA-3M;0;0;$
CRTA-3M-BRAS;0;0;$
CRTA-3M-STEL;0;0;$
CRTA-4M;0;0;$
CRTA-4M-BRAS;0;0;$
CRTA-4M-STEL;0;0;$
CRTA-6M;33.4;55;$
CRTA-6M-BRAS;0;39;$
CRTA-6M-STEL;0;0;$
CRTA-8M;37.71;97;$
CRTA-8M-BRAS;0;0;$
CRTA-8M-STEL;0;0;$
CRTA-10M;40.91;151;$
CRTA-10M-BRAS;0;0;$
CRTA-10M-STEL;0;0;$
CRTA-12M;58.16;155;$
CRTA-12M-BRAS;0;13;$
CRTA-12M-STEL;0;0;$
CRTA-14M;63.29;0;$
CRTA-14M-BRAS;0;0;$
CRTA-14M-STEL;0;0;$
CRTA-15M;0;0;$
CRTA-15M-BRAS;0;0;$
CRTA-15M-STEL;0;0;$
CRTA-16M;76.95;0;$
CRTA-16M-BRAS;0;0;$
CRTA-16M-STEL;0;0;$
CRTA-18M;76.95;158;$
CRTA-18M-BRAS;0;0;$
CRTA-18M-STEL;0;0;$
CRTA-20M;0;0;$
CRTA-20M-BRAS;0;0;$
CRTA-20M-STEL;0;0;$
CRTA-22M;0;0;$
CRTA-22M-BRAS;0;0;$
CRTA-22M-STEL;0;0;$
CRTA-25M;183.26;105;$
CRTA-25M-BRAS;0;0;$
CRTA-25M-STEL;0;0;$
CRTA-28M;0;0;$
CRTA-28M-BRAS;0;0;$
CRTA-28M-STEL;0;0;$
