code;value;count;currency
ECGW-M12B(BG07);0;0;$
ECGW-M16B(BG10);0;0;$
ECGW-M16B(BG12);0;0;$
ECGW-M18B(BG12);0;0;$
ECGW-M20B(ECG-12);1.6;97;$
ECGW-M20B(ECG-15);1.8;88;$
ECGW-M20B(ECG-17);2;88;$
ECGW-M22B(BG17);0;0;$
ECGW-M24B(BG17);0;0;$
ECGW-M25B(BG17);0;0;$
ECGW-M25B(BG23);0;0;$
ECGW-M32B(BG29);0;0;$
ECGW-M40B(BG36);0;0;$
ECGW-M50B(BG48);0;0;$
ECGW-M63B(BG48);0;0;$
ECGW-PG7B(BG07);0;0;$
ECGW-PG9B(BG10);0;0;$
ECGW-PG11B(BG12);0;0;$
ECGW-PG13.5B(BG15);0;0;$
ECGW-PG13.5B(BG17);0;0;$
ECGW-PG16B(BG17);0;0;$
ECGW-PG21B(BG23);0;0;$
ECGW-PG29B(BG29);0;0;$
ECGW-PG36B(BG36);0;0;$
ECGW-PG42B(BG48);0;0;$
ECGW-PG48B(BG48);0;0;$
ECGW1-M12B(BG07);0;0;$
ECGW1-M16B(BG10);0;0;$
ECGW1-M16B(BG12);0;0;$
ECGW1-M18B(BG12);0;0;$
ECGW1-M20B(BG12);0;0;$
ECGW1-M20B(BG15);0;0;$
ECGW1-M20B(BG17);0;0;$
ECGW1-M22B(BG17);0;0;$
ECGW1-M24B(BG17);0;0;$
ECGW1-M25B(BG17);0;0;$
ECGW1-M25B(BG23);0;0;$
ECGW1-M32B(BG29);0;0;$
ECGW1-M40B(BG36);0;0;$
ECGW1-M50B(BG48);0;0;$
ECGW1-M63B(BG48);0;0;$
ECGW1-PG7B(BG07);0;0;$
ECGW1-PG9B(BG10);0;0;$
ECGW1-PG11B(BG12);0;0;$
ECGW1-PG13.5B(BG15);0;0;$
ECGW1-PG13.5B(BG17);0;0;$
ECGW1-PG16B(BG17);0;0;$
ECGW1-PG21B(BG23);0;0;$
ECGW1-PG29B(BG29);0;0;$
ECGW1-PG36B(BG36);0;0;$
ECGW1-PG42B(BG48);0;0;$
ECGW1-PG48B(BG48);0;0;$
