code;value;count;currency
1335M4Y;325.38;0;$
1335G2Y;327.9;0;$
1335G4Y;338.49;0;$
1335G3YMM;322.36;0;$
1335G6YMM;327.37;0;$
1315F2Y;327.56;0;$
1315M4Y;258.57;0;$
1315G2Y;318.62;0;$
1315G4Y;255.54;0;$
1315G3YMM;312.08;0;$
1315G6YMM;310.51;0;$
1335H2B;220.22;0;$
1335M4B;217.74;0;$
1335G2B;274.85;0;$
1335G4B;226.06;0;$
1315M2B;223.03;0;$
1315M4B;218.99;0;$
1315G2B;216.22;0;$
1315G4B;182.51;0;$
1345H2Y;307.14;0;$
1345G2Y;299.05;0;$
1345G4Y;293.71;0;$
1345G3YMM;294.66;0;$
1345G6YMM;294.66;0;$
1325G2Y;289.26;0;$
1325G4Y;233.6;0;$
1325G3YMM;283.89;0;$
1325G6YMM;288.22;0;$
1345G2B;200.23;0;$
1325F2B;170.6;0;$
1325H2B;180.27;0;$
1325G2B;170.6;0;$
1325G4B;208.07;0;$
