code;value;count;currency
OF100-MS-M1-A-0-1-IP-5-O-S(15-70);688.75;0;$
OF100-MS-M1-A-0-1-IP-5-L-S(15-70);688.75;0;$
OF100-MS-M2-A-0-1-IP-5-O-S(15-70);783.75;0;$
OF100-MS-M2-A-0-1-IP-5-L-S(15-70);783.75;0;$
OF100-MS-M1-A-0-1-IP-5-O-S(18-80);688.75;0;$
OF100-MS-M1-A-0-1-IP-5-L-S(18-80);688.75;0;$
OF100-MS-M2-A-0-1-IP-5-O-S(18-80);783.75;0;$
OF100-MS-M2-A-0-1-IP-5-L-S(18-80);783.75;0;$
OF100-MS-M1-A-0-1-IP-5-O-S(20-100);688.75;0;$
OF100-MS-M1-A-0-1-IP-5-L-S(20-100);688.75;0;$
OF100-MS-M2-A-0-1-IP-5-O-S(20-100);783.75;0;$
OF100-MS-M2-A-0-1-IP-5-L-S(20-100);783.75;0;$
OF100-MS-M1-A-0-1-IP-5-O-S(25-125);688.75;0;$
OF100-MS-M1-A-0-1-IP-5-L-S(25-125);688.75;0;$
OF100-MS-M2-A-0-1-IP-5-O-S(25-125);783.75;0;$
OF100-MS-M2-A-0-1-IP-5-L-S(25-125);783.75;0;$
OF100-MS-M1-A-0-1-IP-5-O-S(30-150);688.75;0;$
OF100-MS-M1-A-0-1-IP-5-L-S(30-150);688.75;0;$
OF100-MS-M2-A-0-1-IP-5-O-S(30-150);783.75;0;$
OF100-MS-M2-A-0-1-IP-5-L-S(30-150);783.75;0;$
OF100-MS-M1-A-15-2-IP-5-O-S(40-210);844.25;0;$
OF100-MS-M1-A-15-2-IP-5-L-S(40-210);844.25;0;$
OF100-MS-M2-A-15-2-IP-5-O-S(40-210);939.25;0;$
OF100-MS-M2-A-15-2-IP-5-L-S(40-210);939.25;0;$
OF100-MS-M1-A-30-2-IP-5-O-S(40-210);866.25;0;$
OF100-MS-M1-A-30-2-IP-5-L-S(40-210);866.25;0;$
OF100-MS-M2-A-30-2-IP-5-O-S(40-210);961.25;0;$
OF100-MS-M2-A-30-2-IP-5-L-S(40-210);961.25;0;$
OF100-MS-M1-A-60-2-IP-5-O-S(40-210);893.75;0;$
OF100-MS-M1-A-60-2-IP-5-L-S(40-210);893.75;0;$
OF100-MS-M2-A-60-2-IP-5-O-S(40-210);988.75;0;$
OF100-MS-M2-A-60-2-IP-5-L-S(40-210);988.75;0;$
OF100-MS-M1-A-0-2-IP-5-O-S(40-210);688.75;0;$
OF100-MS-M1-A-0-2-IP-5-L-S(40-210);688.75;0;$
OF100-MS-M2-A-0-2-IP-5-O-S(40-210);783.75;0;$
OF100-MS-M2-A-0-2-IP-5-L-S(40-210);783.75;0;$
OF100-MS-M1-A-G10-2-IP-5-O-S(40-210);827.75;0;$
OF100-MS-M1-A-G10-2-IP-5-L-S(40-210);827.75;0;$
OF100-MS-M2-A-G10-2-IP-5-O-S(40-210);922.75;0;$
OF100-MS-M2-A-G10-2-IP-5-L-S(40-210);922.75;0;$
OF100-MS-M1-A-G16-2-IP-5-O-S(40-210);834.75;0;$
OF100-MS-M1-A-G16-2-IP-5-L-S(40-210);834.75;0;$
OF100-MS-M2-A-G16-2-IP-5-O-S(40-210);929.75;0;$
OF100-MS-M2-A-G16-2-IP-5-L-S(40-210);929.75;0;$
OF100-MS-M1-A-G25-2-IP-5-O-S(40-210);842.25;0;$
OF100-MS-M1-A-G25-2-IP-5-L-S(40-210);842.25;0;$
OF100-MS-M2-A-G25-2-IP-5-O-S(40-210);937.25;0;$
OF100-MS-M2-A-G25-2-IP-5-L-S(40-210);937.25;0;$
OF100-MS-M1-A-15-2-IP-5-O-S(60-330);844.25;0;$
OF100-MS-M1-A-15-2-IP-5-L-S(60-330);844.25;0;$
OF100-MS-M2-A-15-2-IP-5-O-S(60-330);939.25;0;$
OF100-MS-M2-A-15-2-IP-5-L-S(60-330);939.25;0;$
OF100-MS-M1-A-30-2-IP-5-O-S(60-330);866.25;0;$
OF100-MS-M1-A-30-2-IP-5-L-S(60-330);866.25;0;$
OF100-MS-M2-A-30-2-IP-5-O-S(60-330);961.25;0;$
OF100-MS-M2-A-30-2-IP-5-L-S(60-330);961.25;0;$
OF100-MS-M1-A-60-2-IP-5-O-S(60-330);893.75;0;$
OF100-MS-M1-A-60-2-IP-5-L-S(60-330);893.75;0;$
