code;value;count;currency
36674637;3159.63;0;€
36674639;3330.86;0;€
36674645;3295.1;0;€
36674647;3362.83;0;€
36674649;3442.3;0;€
36674651;3498.76;0;€
36674654;3559.83;0;€
36674656;3627.45;0;€
36674657;3695.76;0;€
36674658;3763.38;0;€
36674660;3832.03;0;€
36674661;3201.6;0;€
36674662;3269.91;0;€
36674664;3337.99;0;€
36674666;3405.15;0;€
36674669;3473.46;0;€
36674674;3541.31;0;€
36674677;3602.03;0;€
36674695;3669.88;0;€
36674692;3738.65;0;€
36674690;3874.7;0;€
36674687;3874.7;0;€
36674697;3621.81;0;€
36674702;3690.01;0;€
36674704;3757.97;0;€
36674706;3825.48;0;€
36674708;3893.21;0;€
36674710;3961.52;0;€
36674723;4022.36;0;€
36674724;4090.21;0;€
36674725;4157.83;0;€
36674726;4293.41;0;€
36674727;4293.41;0;€
36674728;3496;0;€
36674729;3563.85;0;€
36674730;3631.82;0;€
36674731;3699.55;0;€
36674732;3767.4;0;€
36674733;3836.4;0;€
36674734;3838.7;0;€
36674735;3964.05;0;€
36674736;4031.9;0;€
36674737;4167.6;0;€
36674738;4167.6;0;€
