code;value;count;currency
H-HCF-2-2N;15.81;0;$
H-HCF-2-2N-STEL;0;0;$
H-HCF-2-2N-BRAS;0;0;$
H-HCF-2-4N;17.96;0;$
H-HCF-2-4N-STEL;0;0;$
H-HCF-2-4N-BRAS;0;0;$
H-HCF-3-2N;19.73;0;$
H-HCF-3-2N-STEL;0;0;$
H-HCF-3-2N-BRAS;0;0;$
H-HCF-3-4N;20.75;0;$
H-HCF-3-4N-STEL;0;0;$
H-HCF-3-4N-BRAS;0;0;$
H-HCF-4-2N;15.05;0;$
H-HCF-4-2N-STEL;0;0;$
H-HCF-4-2N-BRAS;0;0;$
H-HCF-4-4N;15.81;28;$
H-HCF-4-4N-STEL;0;0;$
H-HCF-4-4N-BRAS;0;0;$
H-HCF-4-6N;17.2;0;$
H-HCF-4-6N-STEL;0;0;$
H-HCF-4-6N-BRAS;0;0;$
H-HCF-5-4N;15.69;0;$
H-HCF-5-4N-STEL;0;0;$
H-HCF-5-4N-BRAS;0;0;$
H-HCF-5-6N;23.28;0;$
H-HCF-5-6N-STEL;0;0;$
H-HCF-5-6N-BRAS;0;0;$
H-HCF-6-4N;20.49;28;$
H-HCF-6-4N-STEL;0;0;$
H-HCF-6-4N-BRAS;0;0;$
H-HCF-6-6N;21.63;0;$
H-HCF-6-6N-STEL;0;0;$
H-HCF-6-6N-BRAS;0;0;$
H-HCF-6-8N;28.34;0;$
H-HCF-6-8N-STEL;0;0;$
H-HCF-6-8N-BRAS;0;0;$
H-HCF-8-8N;31.75;0;$
H-HCF-8-8N-STEL;0;0;$
H-HCF-8-8N-BRAS;0;0;$
