code;value;count;currency
MPF200-S-0-A-A-0-2N-IP-G-S(21-210);250;0;$
MPF200-S-0-A-A-0-2N-IP-G-S(33-330);250;0;$
MPF200-S-0-A-A-0-2N-IP-G-S(48-480);250;0;$
MPF200-S-0-A-A-0-2N-IP-G-S(60-600);250;0;$
MPF200-S-0-A-A-0-2N-IP-G-S(72-720);250;0;$
MPF200-S-0-A-A-0-2N-IP-G-S(90-900);250;0;$
MPF200-S-0-A-A-0-2N-IP-G-S(120-1200);250;0;$
MPF200-S-0-A-A-0-2N-IP-G-S(180-1800);250;0;$
MPF200-S-0-A-A-0-2N-IP-G-S(300-3000);250;0;$
MPF200-S-0-A-A-0-2N-IP-G-S(500-5000);250;0;$
MPF200-S-0-A-A-0-2N-IP-G-S(750-7500);250;0;$
MPF200-S-0-A-A-0-2N-IP-G-S(1200-12000);250;0;$
MPF200-S-0-A-A-0-2N-IP-G-S(1800-18000);250;0;$
MPF200-S-0-A-A-0-2N-IP-G-S(2000-20000);250;0;$
MPF200-S-0-A-A-0-2N-IP-G-S(3000-30000);250;0;$
