code;value;count;currency
STPR-106;1.5;0;$
STPR-106.4;1.5;0;$
STPR-108;1.5;0;$
STPR-109.5;1.5;0;$
STPR-110;1.5;0;$
STPR-112;1.5;0;$
STPR-212.7;1.8;0;$
STPR-213.5;1.8;0;$
STPR-214;1.8;0;$
STPR-215;1.8;0;$
STPR-216;1.8;0;$
STPR-217.2;1.8;0;$
STPR-218;1.8;0;$
STPR-319;2.3;0;$
STPR-320;2.3;0;$
STPR-321.3;2.3;0;$
STPR-322;2.3;0;$
STPR-325;2.3;0;$
STPR-426.9;2.6;0;$
STPR-428;2.6;0;$
STPR-430;2.6;0;$
STPR-532;3.6;0;$
STPR-533.7;3.6;0;$
STPR-535;3.6;0;$
STPR-538;3.6;0;$
STPR-540;3.6;0;$
STPR-542;3.6;0;$
STPR-106S;2.7;0;$
STPR-106.4S;2.7;0;$
STPR-108S;2.7;0;$
STPR-109.5S;2.7;0;$
STPR-110S;2.7;0;$
STPR-112S;2.7;0;$
STPR-212.7S;2.9;0;$
STPR-213.5S;2.9;0;$
STPR-214S;2.9;0;$
STPR-215S;2.9;0;$
STPR-216S;2.9;0;$
STPR-217.2S;2.9;0;$
STPR-218S;2.9;0;$
STPR-319S;3.4;0;$
STPR-320S;3.4;0;$
STPR-321.3S;3.4;0;$
STPR-322S;3.4;0;$
STPR-325S;3.4;0;$
STPR-426.9S;3.8;0;$
STPR-428S;3.8;0;$
STPR-430S;3.8;0;$
STPR-532S;5.2;0;$
STPR-533.7S;5.2;0;$
STPR-535S;5.2;0;$
STPR-538S;5.2;0;$
STPR-540S;5.2;0;$
STPR-542S;5.2;0;$
