code;value;count;currency
AA341-040.220/50;247.6;0;$
AA341-050.220/50;248.7;0;$
AA341-065.220/50;257.8;0;$
AA341-080.220/50;344.5;0;$
AA341-100.220/50;355.7;0;$
AA341-125.220/50;406.4;0;$
AA341-150.220/50;493.7;0;$
AA341-200.220/50;541.5;0;$
AA341-250.220/50;729.6;0;$
AA341-300.220/50;922.5;0;$
AA341-350.220/50;1171.8;0;$
AA341-400.220/50;1702.3;0;$
AA341-450.220/50;2541;0;$
AA341-500.220/50;3515.8;0;$
AA341-040.24/DC;269.3;0;$
AA341-050.24/DC;270.5;0;$
AA341-065.24/DC;279.6;0;$
AA341-080.24/DC;352.7;0;$
AA341-100.24/DC;363.8;0;$
AA341-125.24/DC;408;0;$
AA341-150.24/DC;548.1;0;$
AA341-200.24/DC;595.9;0;$
AA341-250.24/DC;784;0;$
AA341-300.24/DC;976.9;0;$
AA341-350.24/DC;1226.1;0;$
AA341-400.24/DC;1756.7;0;$
AA341-450.24/DC;2595.4;0;$
AA341-500.24/DC;3570.2;0;$
AA341-040.220/50;247.6;0;$
AA341-050.220/50;248.7;0;$
AA341-065.220/50;257.8;0;$
AA341-080.220/50;344.5;0;$
AA341-100.220/50;355.7;0;$
AA341-125.220/50;406.4;0;$
AA341-150.220/50;493.7;0;$
AA341-200.220/50;541.5;0;$
AA341-250.220/50;729.6;0;$
AA341-300.220/50;922.5;0;$
AA341-350.220/50;1171.8;0;$
AA341-400.220/50;1702.3;0;$
AA341-450.220/50;2541;0;$
AA341-500.220/50;3515.8;0;$
AA341-040.24/DC;269.3;0;$
AA341-050.24/DC;270.5;0;$
AA341-065.24/DC;279.6;0;$
AA341-080.24/DC;352.7;0;$
AA341-100.24/DC;363.8;0;$
AA341-125.24/DC;408;0;$
AA341-150.24/DC;548.1;0;$
AA341-200.24/DC;595.9;0;$
AA341-250.24/DC;784;0;$
AA341-300.24/DC;976.9;0;$
AA341-350.24/DC;1226.1;0;$
AA341-400.24/DC;1756.7;0;$
AA341-450.24/DC;2595.4;0;$
AA341-500.24/DC;3570.2;0;$
