pagetitle,15;16;25;62;86;87;88;6;19
"OF100-MS-M1-A-G16-2-IP-5-L-S(40-210)";"";"Гост Py16 Dy15";"40-210 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G16-2-IP-5-O-S(40-210)";"";"Гост Py16 Dy15";"40-210 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G16-2-IP-5-L-S(40-210)";"";"Гост Py16 Dy15";"40-210 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G25-2-IP-5-O-S(40-210)";"";"Гост Py25 Dy15";"40-210 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G25-2-IP-5-L-S(40-210)";"";"Гост Py25 Dy15";"40-210 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G25-2-IP-5-O-S(40-210)";"";"Гост Py25 Dy15";"40-210 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G25-2-IP-5-L-S(40-210)";"";"Гост Py25 Dy15";"40-210 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-2-IP-5-O-S(60-330)";"";"ANSI 150# 1/2";"60-330 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-2-IP-5-L-S(60-330)";"";"ANSI 150# 1/2";"60-330 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-2-IP-5-O-S(60-330)";"";"ANSI 150# 1/2";"60-330 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-2-IP-5-L-S(60-330)";"";"ANSI 150# 1/2";"60-330 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-2-IP-5-O-S(60-330)";"";"ANSI 300# 1/2";"60-330 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-2-IP-5-L-S(60-330)";"";"ANSI 300# 1/2";"60-330 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-2-IP-5-O-S(60-330)";"";"ANSI 300# 1/2";"60-330 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-2-IP-5-L-S(60-330)";"";"ANSI 300# 1/2";"60-330 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-2-IP-5-O-S(60-330)";"";"ANSI 600# 1/2";"60-330 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-2-IP-5-L-S(60-330)";"";"ANSI 600# 1/2";"60-330 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-60-2-IP-5-O-S(60-330)";"";"ANSI 600# 1/2";"60-330 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-60-2-IP-5-L-S(60-330)";"";"ANSI 600# 1/2";"60-330 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-0-2-IP-5-O-S(60-330)";"";"NPT 1/2";"60-330 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-0-2-IP-5-L-S(60-330)";"";"NPT 1/2";"60-330 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-2-IP-5-O-S(60-330)";"";"NPT 1/2";"60-330 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-2-IP-5-L-S(60-330)";"";"NPT 1/2";"60-330 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G10-2-IP-5-O-S(60-330)";"";"Гост Py10 Dy15";"60-330 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G10-2-IP-5-L-S(60-330)";"";"Гост Py10 Dy15";"60-330 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G10-2-IP-5-O-S(60-330)";"";"Гост Py10 Dy15";"60-330 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G10-2-IP-5-L-S(60-330)";"";"Гост Py10 Dy15";"60-330 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G16-2-IP-5-O-S(60-330)";"";"Гост Py16 Dy15";"60-330 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G16-2-IP-5-L-S(60-330)";"";"Гост Py16 Dy15";"60-330 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G16-2-IP-5-O-S(60-330)";"";"Гост Py16 Dy15";"60-330 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G16-2-IP-5-L-S(60-330)";"";"Гост Py16 Dy15";"60-330 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G25-2-IP-5-O-S(60-330)";"";"Гост Py25 Dy15";"60-330 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G25-2-IP-5-L-S(60-330)";"";"Гост Py25 Dy15";"60-330 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G25-2-IP-5-O-S(60-330)";"";"Гост Py25 Dy15";"60-330 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G25-2-IP-5-L-S(60-330)";"";"Гост Py25 Dy15";"60-330 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-2-IP-5-O-S(70-400)";"";"ANSI 150# 1/2";"70-400 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-2-IP-5-L-S(70-400)";"";"ANSI 150# 1/2";"70-400 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-2-IP-5-O-S(70-400)";"";"ANSI 150# 1/2";"70-400 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-2-IP-5-L-S(70-400)";"";"ANSI 150# 1/2";"70-400 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-2-IP-5-O-S(70-400)";"";"ANSI 300# 1/2";"70-400 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-2-IP-5-L-S(70-400)";"";"ANSI 300# 1/2";"70-400 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-2-IP-5-O-S(70-400)";"";"ANSI 300# 1/2";"70-400 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-2-IP-5-L-S(70-400)";"";"ANSI 300# 1/2";"70-400 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-2-IP-5-O-S(70-400)";"";"ANSI 600# 1/2";"70-400 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-2-IP-5-L-S(70-400)";"";"ANSI 600# 1/2";"70-400 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-60-2-IP-5-O-S(70-400)";"";"ANSI 600# 1/2";"70-400 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-60-2-IP-5-L-S(70-400)";"";"ANSI 600# 1/2";"70-400 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-0-2-IP-5-O-S(70-400)";"";"NPT 1/2";"70-400 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-0-2-IP-5-L-S(70-400)";"";"NPT 1/2";"70-400 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-2-IP-5-O-S(70-400)";"";"NPT 1/2";"70-400 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-2-IP-5-L-S(70-400)";"";"NPT 1/2";"70-400 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G10-2-IP-5-O-S(70-400)";"";"Гост Py10 Dy15";"70-400 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G10-2-IP-5-L-S(70-400)";"";"Гост Py10 Dy15";"70-400 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G10-2-IP-5-O-S(70-400)";"";"Гост Py10 Dy15";"70-400 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G10-2-IP-5-L-S(70-400)";"";"Гост Py10 Dy15";"70-400 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G16-2-IP-5-O-S(70-400)";"";"Гост Py16 Dy15";"70-400 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G16-2-IP-5-L-S(70-400)";"";"Гост Py16 Dy15";"70-400 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G16-2-IP-5-O-S(70-400)";"";"Гост Py16 Dy15";"70-400 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G16-2-IP-5-L-S(70-400)";"";"Гост Py16 Dy15";"70-400 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G25-2-IP-5-O-S(70-400)";"";"Гост Py25 Dy15";"70-400 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G25-2-IP-5-L-S(70-400)";"";"Гост Py25 Dy15";"70-400 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G25-2-IP-5-O-S(70-400)";"";"Гост Py25 Dy15";"70-400 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G25-2-IP-5-L-S(70-400)";"";"Гост Py25 Dy15";"70-400 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-2-IP-5-O-S(120-650)";"";"ANSI 150# 1/2";"120-650 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-2-IP-5-L-S(120-650)";"";"ANSI 150# 1/2";"120-650 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-2-IP-5-O-S(120-650)";"";"ANSI 150# 1/2";"120-650 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-2-IP-5-L-S(120-650)";"";"ANSI 150# 1/2";"120-650 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-2-IP-5-O-S(120-650)";"";"ANSI 300# 1/2";"120-650 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-2-IP-5-L-S(120-650)";"";"ANSI 300# 1/2";"120-650 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-2-IP-5-O-S(120-650)";"";"ANSI 300# 1/2";"120-650 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-2-IP-5-L-S(120-650)";"";"ANSI 300# 1/2";"120-650 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-2-IP-5-O-S(120-650)";"";"ANSI 600# 1/2";"120-650 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-2-IP-5-L-S(120-650)";"";"ANSI 600# 1/2";"120-650 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-60-2-IP-5-O-S(120-650)";"";"ANSI 600# 1/2";"120-650 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-60-2-IP-5-L-S(120-650)";"";"ANSI 600# 1/2";"120-650 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-0-2-IP-5-O-S(120-650)";"";"NPT 1/2";"120-650 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-0-2-IP-5-L-S(120-650)";"";"NPT 1/2";"120-650 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-2-IP-5-O-S(120-650)";"";"NPT 1/2";"120-650 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-2-IP-5-L-S(120-650)";"";"NPT 1/2";"120-650 л/ч";"Жидкость";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G10-2-IP-5-O-S(120-650)";"";"Гост Py10 Dy15";"120-650 л/ч";"Масло";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G10-2-IP-5-L-S(120-650)";"";"Гост Py10 Dy15";"120-650 л/ч";"Жидкость";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G10-2-IP-5-O-S(120-650)";"";"Гост Py10 Dy15";"120-650 л/ч";"Масло";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
