pagetitle,6;15;16;17;18;19;25;38;71;88;89;91;93;95;96;108;123;126;127
"HB2-F-4N";"assets/images/102_F_s100.jpg";"";"NPT 1/4";"414";"2,34";"";"6,4";"VH86B-F-4N";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:2,34,25:6,4}";"SS-8R3A-MM-KA-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"NPT 1/4 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4F-B6L-SSP";"4F-B6L-SSP";"H6810SSN1/4PSS";
"HB2-F-4N-P";"assets/images/102_F_s100.jpg";"";"NPT 1/4";"103";"2,34";"";"6,4";"VH86B-F-4N-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:2,34,25:6,4}";"SS-6R3A-MM-KA-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"NPT 1/4 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4F-B6LJ-SSP";"4F-B6LJ-SSP";"H6810SSN1/4PSS";
"HB2-F-4N-PK";"assets/images/102_F_s100.jpg";"";"NPT 1/4";"414";"2,34";"";"6,4";"VH86B-F-4N-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:2,34,25:6,4}";"SS-8R3A5-EP-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"NPT 1/4 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4F-B6LPKR-SSP";"4F-B6LPKR-SSP";"H6810SSN1/4ASS";
"HB3-F-6N";"assets/images/102_F_s100.jpg";"";"NPT 3/8";"414";"6,42";;"10,3";"VH86C-F-6N";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:6,42,25:10,3}";"SS-6R3A5-EP-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"NPT 3/8 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6F-B8L-SSP";"6F-B8L-SSP";"H6810SSN3/8PST";
"HB3-F-6N-P";"assets/images/102_F_s100.jpg";"";"NPT 3/8";"103";"6,42";"";"10,3";"VH86C-F-6N-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:6,42,25:10,3}";"SS-4R3A5-EP-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"NPT 3/8 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6F-B8LJ-SSP";"6F-B8LJ-SSP";"H6810SSN3/8PST";
"HB3-F-6N-PK";"assets/images/102_F_s100.jpg";"";"NPT 3/8";"414";"6,42";;"10,3";"VH86C-F-6N-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:6,42,25:10,3}";"SS-8R3A1-12-MM-EP-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"NPT 3/8 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6F-B8LPKR-SSP";"6F-B8LPKR-SSP";"H6810SSN3/8AST";
"HB3-F-8N";"assets/images/102_F_s100.jpg";"";"NPT 1/2";"414";"6,42";"";"10,3";"VH86C-F-8N";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:6,42,25:10,3}";"SS-8R3A1-8-EP-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"NPT 1/2 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8F-B8L-SSP";"8F-B8L-SSP";"H6810SSN1/2PST";
"HB3-F-8N-P";"assets/images/102_F_s100.jpg";"";"NPT 1/2";"103";"6,42";;"10,3";"VH86C-F-8N-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:6,42,25:10,3}";"SS-8R3A-EP-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"NPT 1/2 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8F-B8LJ-SSP";"8F-B8LJ-SSP";"H6810SSN1/2PST";
"HB3-F-8N-PK";"assets/images/102_F_s100.jpg";"";"NPT 1/2";"414";"6,42";"";"10,3";"VH86C-F-8N-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:6,42,25:10,3}";"SS-4R3A-EP-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"NPT 1/2 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8F-B8LPKR-SSP";"8F-B8LPKR-SSP";"H6810SSN1/2AST";
"HB1-M-4N";"assets/images/102_M_s100.jpg";"";"NPT 1/4";"414";"0,93";"";"4,2";"VH86A-M-4N";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:0,93,25:4,2}";"SS-12R3A-MM-EP-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"NPT 1/4 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4M-B2L-SSP";"4M-B2L-SSP";"H6880SSN1/4PSS";
"HB1-M-4N-P";"assets/images/102_M_s100.jpg";"";"NPT 1/4";"103";"0,93";;"4,2";"VH86A-M-4N-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:0,93,25:4,2}";"SS-10R3A-MM-EP-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"NPT 1/4 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4M-B2LJ-SSP";"4M-B2LJ-SSP";"H6880SSN1/4PSS";
"HB1-M-4N-PK";"assets/images/102_M_s100.jpg";"";"NPT 1/4";"414";"0,93";;"4,2";"VH86A-M-4N-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:0,93,25:4,2}";"SS-8R3A-MM-EP-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"NPT 1/4 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4M-B2LPKR-SSP";"4M-B2LPKR-SSP";"H6880SSN1/4ASS";
"HB2-M-6N";"assets/images/102_M_s100.jpg";"";"NPT 3/8";"414";"2,34";"";"6,4";"VH86B-M-6N";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:2,34,25:6,4}";"SS-6R3A-MM-EP-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"NPT 3/8 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6M-B6L-SSP";"6M-B6L-SSP";"H6880SSN3/8PSS";
"HB2-M-6N-P";"assets/images/102_M_s100.jpg";"";"NPT 3/8";"103";"2,34";;"6,4";"VH86B-M-6N-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:2,34,25:6,4}";"SS-8R3A5-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"NPT 3/8 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6M-B6LJ-SSP";"6M-B6LJ-SSP";"H6880SSN3/8PSS";
"HB2-M-6N-PK";"assets/images/102_M_s100.jpg";"";"NPT 3/8";"414";"2,34";;"6,4";"VH86B-M-6N-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:2,34,25:6,4}";"SS-6R3A5-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"NPT 3/8 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6M-B6LPKR-SSP";"6M-B6LPKR-SSP";"H6880SSN3/8ASS";
"HB3-M-8N";"assets/images/102_M_s100.jpg";"";"NPT 1/2";"414";"6,42";"";"10,3";"VH86C-M-8N";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:6,42,25:10,3}";"SS-4R3A5-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"NPT 1/2 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8M-B8L-SSP";"8M-B8L-SSP";"H6880SSN1/2PST";
"HB3-M-8N-P";"assets/images/102_M_s100.jpg";"";"NPT 1/2";"103";"6,42";;"10,3";"VH86C-M-8N-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:6,42,25:10,3}";"SS-8R3A1-12-MM-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"NPT 1/2 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8M-B8LJ-SSP";"8M-B8LJ-SSP";"H6880SSN1/2PST";
"HB3-M-8N-PK";"assets/images/102_M_s100.jpg";"";"NPT 1/2";"414";"6,42";"";"10,3";"VH86C-M-8N-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:6,42,25:10,3}";"SS-8R3A1-8-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"NPT 1/2 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8M-B8LPKR-SSP";"8M-B8LPKR-SSP";"H6880SSN1/2AST";
"HB2-F-4R";"assets/images/102_F_s100.jpg";"";"RT 1/4";"414";"2,34";"";"6,4";"VH86B-F-4R";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:2,34,25:6,4}";"SS-8R3A-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"RT 1/4 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4KF-B6L-SSP";"4KF-B6L-SSP";"H6810SSR1/4PSS";
"HB2-F-4R-P";"assets/images/102_F_s100.jpg";"";"RT 1/4";"103";"2,34";;"6,4";"VH86B-F-4R-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:2,34,25:6,4}";"SS-4R3A-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"RT 1/4 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4KF-B6LJ-SSP";"4KF-B6LJ-SSP";"H6810SSR1/4PSS";
"HB2-F-4R-PK";"assets/images/102_F_s100.jpg";"";"RT 1/4";"414";"2,34";;"6,4";"VH86B-F-4R-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:2,34,25:6,4}";"SS-12R3A-MM-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"RT 1/4 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4KF-B6LPKR-SSP";"4KF-B6LPKR-SSP";"H6810SSR1/4ASS";
"HB3-F-6R";"assets/images/102_F_s100.jpg";"";"RT 3/8";"414";"6,42";;"10,3";"VH86C-F-6R";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:6,42,25:10,3}";"SS-10R3A-MM-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"RT 3/8 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6KF-B8L-SSP";"6KF-B8L-SSP";"H6810SSR3/8PST";
"HB3-F-6R-P";"assets/images/102_F_s100.jpg";"";"RT 3/8";"103";"6,42";;"10,3";"VH86C-F-6R-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:6,42,25:10,3}";"SS-8R3A-MM-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"RT 3/8 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6KF-B8LJ-SSP";"6KF-B8LJ-SSP";"H6810SSR3/8PST";
"HB3-F-6R-PK";"assets/images/102_F_s100.jpg";"";"RT 3/8";"414";"6,42";;"10,3";"VH86C-F-6R-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:6,42,25:10,3}";"SS-6R3A-MM-C";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"RT 3/8 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6KF-B8LPKR-SSP";"6KF-B8LPKR-SSP";"H6810SSR3/8AST";
"HB3-F-8R";"assets/images/102_F_s100.jpg";"";"RT 1/2";"414";"6,42";;"10,3";"VH86C-F-8R";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:6,42,25:10,3}";"SS-8R3A5-KA-B";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"RT 1/2 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8KF-B8L-SSP";"8KF-B8L-SSP";"H6810SSR1/2PST";
"HB3-F-8R-P";"assets/images/102_F_s100.jpg";"";"RT 1/2";"103";"6,42";;"10,3";"VH86C-F-8R-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:6,42,25:10,3}";"SS-6R3A5-KA-B";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"RT 1/2 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8KF-B8LJ-SSP";"8KF-B8LJ-SSP";"H6810SSR1/2PST";
"HB3-F-8R-PK";"assets/images/102_F_s100.jpg";"";"RT 1/2";"414";"6,42";;"10,3";"VH86C-F-8R-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:6,42,25:10,3}";"SS-4R3A5-KA-B";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"RT 1/2 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8KF-B8LPKR-SSP";"8KF-B8LPKR-SSP";"H6810SSR1/2AST";
"HB1-M-4R";"assets/images/102_M_s100.jpg";"";"RT 1/4";"414";"0,93";;"4,2";"VH86A-M-4R";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:0,93,25:4,2}";"SS-8R3A1-12-MM-KA-B";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"RT 1/4 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4KM-B2L-SSP";"4KM-B2L-SSP";"H6880SSR1/4PSS";
"HB1-M-4R-P";"assets/images/102_M_s100.jpg";"";"RT 1/4";"103";"0,93";;"4,2";"VH86A-M-4R-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:0,93,25:4,2}";"SS-8R3A1-8-KA-B";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"RT 1/4 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4KM-B2LJ-SSP";"4KM-B2LJ-SSP";"H6880SSR1/4PSS";
"HB1-M-4R-PK";"assets/images/102_M_s100.jpg";"";"RT 1/4";"414";"0,93";;"4,2";"VH86A-M-4R-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:0,93,25:4,2}";"SS-8R3A-KA-B";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"RT 1/4 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4KM-B2LPKR-SSP";"4KM-B2LPKR-SSP";"H6880SSR1/4ASS";
