pagetitle,15;16;17;18;19;21;71;82;83;86;91;95;96;116;121;6
"SV2-F-8N";"";"NPT 1/2";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"NPT 1/2 внутр.";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VF8";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VF8";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_F_s100.jpg";
"SV2-F-8R";"";"RT 1/2";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"RT 1/2 внутр.";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VF8RT";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VF8RT";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_F_s100.jpg";
"SV1-M-4N";"";"NPT 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";"";"NPT 1/4 наруж.";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VM4";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VM4";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_M_s100.jpg";
"SV1-M-4R";"";"RT 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"RT 1/4 наруж.";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VM4RT";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VM4RT";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_M_s100.jpg";
"SV1-H-A-6M";"";"Hy-Lok 6mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"Hy-Lok 6mm";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VS6MM-A";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS6MM-A";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_HA_s100.jpg";
"SV2-H-A-10M";"";"Hy-Lok 10mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"Hy-Lok 10mm";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VS10MM-A";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS10MM-A";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_HA_s100.jpg";
"SV2-H-A-12M";"";"Hy-Lok 12mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"Hy-Lok 12mm";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VS12MM-A";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS12MM-A";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_HA_s100.jpg";
"SV1-H-A-4T";"";"Hy-Lok 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"Hy-Lok 1/4";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VS4-A";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS4-A";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_HA_s100.jpg";
"SV2-H-A-6T";"";"Hy-Lok 3/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"Hy-Lok 3/8";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VS6-A";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS6-A";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_HA_s100.jpg";
"SV2-H-A-8T";"";"Hy-Lok 1/2";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"Hy-Lok 1/2";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VS8-A";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS8-A";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_HA_s100.jpg";
"SV1-F-A-4N";"";"NPT 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"NPT 1/4 внутр.";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VF4-A";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VF4-A";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_FA_s100.jpg";
"SV1-F-A-4R";"";"RT 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"RT 1/4 внутр.";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VF4RT-A";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VF4RT-A";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_FA_s100.jpg";
"SV2-F-A-6N";"";"NPT 3/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"NPT 3/8 внутр.";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VF6-A";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VF6-A";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_FA_s100.jpg";
"SV2-F-A-6R";"";"RT 3/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"RT 3/8 внутр.";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VF6RT-A";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VF6RT-A";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_FA_s100.jpg";
"SV2-F-A-8N";"";"NPT 1/2";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"NPT 1/2 внутр.";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VF8-A";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VF8-A";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_FA_s100.jpg";
"SV2-F-A-8R";"";"RT 1/2";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"RT 1/2 внутр.";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VF8RT-A";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VF8RT-A";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_FA_s100.jpg";
"SV1-M-A-4N";"";"NPT 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";"";"NPT 1/4 наруж.";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VM4-A";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VM4-A";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_MA_s100.jpg";
"SV1-M-A-4R";"";"RT 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"RT 1/4 наруж.";"от -54&#176;C до 232&#176;C";"PTFE (стандарт)";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VM4RT-A";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VM4RT-A";"<div class=elemento info mat=PTFE>PTFE (стандарт)</div>";"assets/images/SV_MA_s100.jpg";
"SV1-H-6M-PK";"";"Hy-Lok 6mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"Hy-Lok 6mm";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VS6MM-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS6MM-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_H_s100.jpg";
"SV2-H-10M-PK";"";"Hy-Lok 10mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"Hy-Lok 10mm";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VS10MM-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS10MM-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_H_s100.jpg";
"SV2-H-12M-PK";"";"Hy-Lok 12mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"Hy-Lok 12mm";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VS12MM-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS12MM-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_H_s100.jpg";
"SV1-H-4T-PK";"";"Hy-Lok 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"Hy-Lok 1/4";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VS4-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS4-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_H_s100.jpg";
"SV2-H-6T-PK";"";"Hy-Lok 3/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"Hy-Lok 3/8";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VS6-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS6-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_H_s100.jpg";
"SV2-H-8T-PK";"";"Hy-Lok 1/2";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"Hy-Lok 1/2";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VS8-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS8-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_H_s100.jpg";
"SV1-F-4N-PK";"";"NPT 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"NPT 1/4 внутр.";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VF4-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VF4-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_F_s100.jpg";
"SV1-F-4R-PK";"";"RT 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"RT 1/4 внутр.";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VF4RT-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VF4RT-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_F_s100.jpg";
"SV2-F-6N-PK";"";"NPT 3/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"NPT 3/8 внутр.";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VF6-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VF6-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_F_s100.jpg";
"SV2-F-6R-PK";"";"RT 3/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"RT 3/8 внутр.";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VF6RT-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VF6RT-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_F_s100.jpg";
"SV2-F-8N-PK";"";"NPT 1/2";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"NPT 1/2 внутр.";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VF8-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VF8-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_F_s100.jpg";
"SV2-F-8R-PK";"";"RT 1/2";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"RT 1/2 внутр.";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VF8RT-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VF8RT-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_F_s100.jpg";
"SV1-M-4N-PK";"";"NPT 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"NPT 1/4 наруж.";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VM4-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VM4-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_M_s100.jpg";
"SV1-M-4R-PK";"";"RT 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"RT 1/4 наруж.";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Проходной<br><img src=assets/images/SV_H_s100.jpg>";"SS-1VM4RT-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VM4RT-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_M_s100.jpg";
"SV1-H-A-6M-PK";"";"Hy-Lok 6mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"Hy-Lok 6mm";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VS6MM-A-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS6MM-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_HA_s100.jpg";
"SV2-H-A-10M-PK";"";"Hy-Lok 10mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"Hy-Lok 10mm";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VS10MM-A-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS10MM-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_HA_s100.jpg";
"SV2-H-A-12M-PK";"";"Hy-Lok 12mm";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"Hy-Lok 12mm";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VS12MM-A-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS12MM-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_HA_s100.jpg";
"SV1-H-A-4T-PK";"";"Hy-Lok 1/4";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,37,25:4,3}";;"Hy-Lok 1/4";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VS4-A-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS4-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_HA_s100.jpg";
"SV2-H-A-6T-PK";"";"Hy-Lok 3/8";"<span class=help title=Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры.>414бар<sup>*</sup></span>";"{18:0,73,25:6,3}";;"Hy-Lok 3/8";"от -54&#176;C до 232&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/SV_HA_s100.jpg>";"SS-1VS6-A-PK";"V-образная (стандарт)<br><img src=assets/images/NV-needle-V.jpg>";"V-образная (стандарт)";"SS-1VS6-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"assets/images/SV_HA_s100.jpg";
