pagetitle,15;16;19;25;38;60;91;94;102;127;128;6;123;126
"FI2-H-6T-15";"";"Hy-Lok 3/8";;"7.1";"V73B-D-6T-15";"S316";"SS-6F-15";"15 микрон";"FI2-H-6T-15-*";"H-600-SS-L-3/8-15";"";"assets/images/CV700_H_s100.jpg";"6A-F4L-10-SS";"6A-F4L-10-SS";
"FI2-H-8M-15";"";"Hy-Lok 8мм";;"4.8";"V73B-D-8M-15";"S316";"SS-8F-MM-15";"15 микрон";"FI2-H-8M-15-*";"H-600-SS-L-8 MM-15";"";"assets/images/CV700_H_s100.jpg";"M8A-F4L-10-SS";"M8A-F4L-10-SS";
"FI2-M-6N-15";"";"NPT 3/8 наруж.";;"7.1";"V73B-M-6N-15";"S316";"SS-6F2-15";"15 микрон";"FI2-M-6N-15-*";"H-680-SS-N-3/8-15";"";"assets/images/CV700_M_s100.jpg";"6M-F4L-10-SS";"6M-F4L-10-SS";
"FI2-F-4N-60";"";"NPT 1/4 внутр.";;"4.8";"V73B-F-4N-60";"S316";"SS-4F4-60";"60 микрон";"FI2-F-4N-60-*";"H-610-SS-N-1/4-60";"";"assets/images/CV700_F_s100.jpg";"4F-F4L-50-SS";"4F-F4L-50-SS";
"FI2-H-4T-60";"";"Hy-Lok 1/4";;"4.8";"V73B-D-4T-60";"S316";"SS-4F-60";"60 микрон";"FI2-H-4T-60-*";"H-600-SS-L-1/4-60";"";"assets/images/CV700_H_s100.jpg";"4A-F4L-50-SS";"4A-F4L-50-SS";
"FI2-H-6M-60";"";"Hy-Lok 6мм";;"4.8";"V73B-D-6M-60";"S316";"SS-6F-MM-60";"60 микрон";"FI2-H-6M-60-*";"H-600-SS-L-6 MM-60";"";"assets/images/CV700_H_s100.jpg";"M6A-F4L-50-SS";"M6A-F4L-50-SS";
"FI2-H-6T-60";"";"Hy-Lok 3/8";;"7.1";"V73B-D-6T-60";"S316";"SS-6F-60";"60 микрон";"FI2-H-6T-60-*";"H-600-SS-L-3/8-60";"";"assets/images/CV700_H_s100.jpg";"6A-F4L-50-SS";"6A-F4L-50-SS";
"FI2-H-8M-60";"";"Hy-Lok 8мм";;"4.8";"V73B-D-8M-60";"S316";"SS-8F-MM-60";"60 микрон";"FI2-H-8M-60-*";"H-600-SS-L-8 MM-60";"";"assets/images/CV700_H_s100.jpg";"M8A-F4L-50-SS";"M8A-F4L-50-SS";
"FI2-M-6N-60";"";"NPT 3/8 наруж.";;"7.1";"V73B-M-6N-60";"S316";"SS-6F2-60";"60 микрон";"FI2-M-6N-60-*";"H-680-SS-N-3/8-60";"";"assets/images/CV700_M_s100.jpg";"6M-F4L-50-SS";"6M-F4L-50-SS";
"FI2-F-4N-90";"";"NPT 1/4 внутр.";;"4.8";"V73B-F-4N-90";"S316";"SS-4F4-90";"90 микрон";"FI2-F-4N-90-*";"H-610-SS-N-1/4-90";"";"assets/images/CV700_F_s100.jpg";"4F-F4L-100-SS";"4F-F4L-100-SS";
"FI2-H-4T-90";"";"Hy-Lok 1/4";;"4.8";"V73B-D-4T-90";"S316";"SS-4F-90";"90 микрон";"FI2-H-4T-90-*";"H-600-SS-L-1/4-90";"";"assets/images/CV700_H_s100.jpg";"4A-F4L-100-SS";"4A-F4L-100-SS";
"FI2-H-6M-90";"";"Hy-Lok 6мм";;"4.8";"V73B-D-6M-90";"S316";"SS-6F-MM-90";"90 микрон";"FI2-H-6M-90-*";"H-600-SS-L-6 MM-90";"";"assets/images/CV700_H_s100.jpg";"M6A-F4L-100-SS";"M6A-F4L-100-SS";
"FI2-H-6T-90";"";"Hy-Lok 3/8";;"7.1";"V73B-D-6T-90";"S316";"SS-6F-90";"90 микрон";"FI2-H-6T-90-*";"H-600-SS-L-3/8-90";"";"assets/images/CV700_H_s100.jpg";"6A-F4L-100-SS";"6A-F4L-100-SS";
"FI2-H-8M-90";"";"Hy-Lok 8мм";;"4.8";"V73B-D-8M-90";"S316";"SS-8F-MM-90";"90 микрон";"FI2-H-8M-90-*";"H-600-SS-L-8 MM-90";"";"assets/images/CV700_H_s100.jpg";"M8A-F4L-100-SS";"M8A-F4L-100-SS";
"FI2-M-6N-90";"";"NPT 3/8 наруж.";;"7.1";"V73B-M-6N-90";"S316";"SS-6F2-90";"90 микрон";"FI2-M-6N-90-*";"H-680-SS-N-3/8-90";"";"assets/images/CV700_M_s100.jpg";"6M-F4L-100-SS";"6M-F4L-100-SS";
"FI3-F-6N-05";"";"NPT 3/8 внутр.";;"7.1";"V73C-F-6N-05";"S316";"SS-6F4-05";"0,5 микрон";"FI3-F-6N-05-*";"H-610-SS-N-3/8-0,5";"";"assets/images/CV700_F_s100.jpg";"6F-F6L-5-SS";"6F-F6L-5-SS";
"FI3-H-10M-05";"";"Hy-Lok 10мм";;"7.1";"V73C-D-10M-05";"S316";"SS-10F-MM-05";"0,5 микрон";"FI3-H-10M-05-*";"H-600-SS-L-10 MM-0,5";"";"assets/images/CV700_H_s100.jpg";"M10A-F6L-5-SS";"M10A-F6L-5-SS";
"FI3-H-12M-05";"";"Hy-Lok 12мм";;"7.1";"V73C-D-12M-05";"S316";"SS-12F-MM-05";"0,5 микрон";"FI3-H-12M-05-*";"H-600-SS-L-12 MM-0,5";"";"assets/images/CV700_H_s100.jpg";"M12A-F6L-5-SS";"M12A-F6L-5-SS";
"FI3-H-8T-05";"";"Hy-Lok 1/2";;"10.4";"V73C-D-8T-05";"S316";"SS-8F-05";"0,5 микрон";"FI3-H-8T-05-*";"H-600-SS-L-1/2-0,5";"";"assets/images/CV700_H_s100.jpg";"8A-F6L-5-SS";"8A-F6L-5-SS";
"FI3-M-8N-05";"";"NPT 1/2 наруж.";;"10.4";"V73C-M-8N-05";"S316";"SS-8F2-05";"0,5 микрон";"FI3-M-8N-05-*";"H-680-SS-N-1/2-0,5";"";"assets/images/CV700_M_s100.jpg";"8M-F6L-5-SS";"8M-F6L-5-SS";
"FI3-F-6N-2";"";"NPT 3/8 внутр.";;"7.1";"V73C-F-6N-2";"S316";"SS-6F4-2";"2 микрона";"FI3-F-6N-2-*";"H-610-SS-N-3/8-2";"";"assets/images/CV700_F_s100.jpg";"6F-F6L-1-SS";"6F-F6L-1-SS";
"FI3-H-10M-2";"";"Hy-Lok 10мм";;"7.1";"V73C-D-10M-2";"S316";"SS-10F-MM-2";"2 микрона";"FI3-H-10M-2-*";"H-600-SS-L-10 MM-2";"";"assets/images/CV700_H_s100.jpg";"M10A-F6L-1-SS";"M10A-F6L-1-SS";
"FI3-H-12M-2";"";"Hy-Lok 12мм";;"7.1";"V73C-D-12M-2";"S316";"SS-12F-MM-2";"2 микрона";"FI3-H-12M-2-*";"H-600-SS-L-12 MM-2";"";"assets/images/CV700_H_s100.jpg";"M12A-F6L-1-SS";"M12A-F6L-1-SS";
"FI3-H-8T-2";"";"Hy-Lok 1/2";;"10.4";"V73C-D-8T-2";"S316";"SS-8F-2";"2 микрона";"FI3-H-8T-2-*";"H-600-SS-L-1/2-2";"";"assets/images/CV700_H_s100.jpg";"8A-F6L-1-SS";"8A-F6L-1-SS";
"FI3-M-8N-2";"";"NPT 1/2 наруж.";;"10.4";"V73C-M-8N-2";"S316";"SS-8F2-2";"2 микрона";"FI3-M-8N-2-*";"H-680-SS-N-1/2-2";"";"assets/images/CV700_M_s100.jpg";"8M-F6L-1-SS";"8M-F6L-1-SS";
"FI3-F-6N-7";"";"NPT 3/8 внутр.";;"7.1";"V73C-F-6N-7";"S316";"SS-6F4-7";"7 микрон";"FI3-F-6N-7-*";"H-610-SS-N-3/8-7";"";"assets/images/CV700_F_s100.jpg";"6F-F6L-7-SS";"6F-F6L-7-SS";
"FI3-H-10M-7";"";"Hy-Lok 10мм";;"7.1";"V73C-D-10M-7";"S316";"SS-10F-MM-7";"7 микрон";"FI3-H-10M-7-*";"H-600-SS-L-10 MM-7";"";"assets/images/CV700_H_s100.jpg";"M10A-F6L-7-SS";"M10A-F6L-7-SS";
"FI3-H-12M-7";"";"Hy-Lok 12мм";;"7.1";"V73C-D-12M-7";"S316";"SS-12F-MM-7";"7 микрон";"FI3-H-12M-7-*";"H-600-SS-L-12 MM-7";"";"assets/images/CV700_H_s100.jpg";"M12A-F6L-7-SS";"M12A-F6L-7-SS";
"FI3-H-8T-7";"";"Hy-Lok 1/2";;"10.4";"V73C-D-8T-7";"S316";"SS-8F-7";"7 микрон";"FI3-H-8T-7-*";"H-600-SS-L-1/2-7";"";"assets/images/CV700_H_s100.jpg";"8A-F6L-7-SS";"8A-F6L-7-SS";
"FI3-M-8N-7";"";"NPT 1/2 наруж.";;"10.4";"V73C-M-8N-7";"S316";"SS-8F2-7";"7 микрон";"FI3-M-8N-7-*";"H-680-SS-N-1/2-7";"";"assets/images/CV700_M_s100.jpg";"8M-F6L-7-SS";"8M-F6L-7-SS";
"FI3-F-6N-15";"";"NPT 3/8 внутр.";;"7.1";"V73C-F-6N-15";"S316";"SS-6F4-15";"15 микрон";"FI3-F-6N-15-*";"H-610-SS-N-3/8-15";"";"assets/images/CV700_F_s100.jpg";"6F-F6L-10-SS";"6F-F6L-10-SS";
"FI3-H-10M-15";"";"Hy-Lok 10мм";;"7.1";"V73C-D-10M-15";"S316";"SS-10F-MM-15";"15 микрон";"FI3-H-10M-15-*";"H-600-SS-L-10 MM-15";"";"assets/images/CV700_H_s100.jpg";"M10A-F6L-10-SS";"M10A-F6L-10-SS";
"FI3-H-12M-15";"";"Hy-Lok 12мм";;"7.1";"V73C-D-12M-15";"S316";"SS-12F-MM-15";"15 микрон";"FI3-H-12M-15-*";"H-600-SS-L-12 MM-15";"";"assets/images/CV700_H_s100.jpg";"M12A-F6L-10-SS";"M12A-F6L-10-SS";
"FI3-H-8T-15";"";"Hy-Lok 1/2";;"10.4";"V73C-D-8T-15";"S316";"SS-8F-15";"15 микрон";"FI3-H-8T-15-*";"H-600-SS-L-1/2-15";"";"assets/images/CV700_H_s100.jpg";"8A-F6L-10-SS";"8A-F6L-10-SS";
"FI3-M-8N-15";"";"NPT 1/2 наруж.";;"10.4";"V73C-M-8N-15";"S316";"SS-8F2-15";"15 микрон";"FI3-M-8N-15-*";"H-680-SS-N-1/2-15";"";"assets/images/CV700_M_s100.jpg";"8M-F6L-10-SS";"8M-F6L-10-SS";
"FI3-F-6N-60";"";"NPT 3/8 внутр.";;"7.1";"V73C-F-6N-60";"S316";"SS-6F4-60";"60 микрон";"FI3-F-6N-60-*";"H-610-SS-N-3/8-60";"";"assets/images/CV700_F_s100.jpg";"6F-F6L-50-SS";"6F-F6L-50-SS";
"FI3-H-10M-60";"";"Hy-Lok 10мм";;"7.1";"V73C-D-10M-60";"S316";"SS-10F-MM-60";"60 микрон";"FI3-H-10M-60-*";"H-600-SS-L-10 MM-60";"";"assets/images/CV700_H_s100.jpg";"M10A-F6L-50-SS";"M10A-F6L-50-SS";
"FI3-H-12M-60";"";"Hy-Lok 12мм";;"7.1";"V73C-D-12M-60";"S316";"SS-12F-MM-60";"60 микрон";"FI3-H-12M-60-*";"H-600-SS-L-12 MM-60";"";"assets/images/CV700_H_s100.jpg";"M12A-F6L-50-SS";"M12A-F6L-50-SS";
"FI3-H-8T-60";"";"Hy-Lok 1/2";;"10.4";"V73C-D-8T-60";"S316";"SS-8F-60";"60 микрон";"FI3-H-8T-60-*";"H-600-SS-L-1/2-60";"";"assets/images/CV700_H_s100.jpg";"8A-F6L-50-SS";"8A-F6L-50-SS";
"FI3-M-8N-60";"";"NPT 1/2 наруж.";;"10.4";"V73C-M-8N-60";"S316";"SS-8F2-60";"60 микрон";"FI3-M-8N-60-*";"H-680-SS-N-1/2-60";"";"assets/images/CV700_M_s100.jpg";"8M-F6L-50-SS";"8M-F6L-50-SS";
"FI3-F-6N-90";"";"NPT 3/8 внутр.";;"7.1";"V73C-F-6N-90";"S316";"SS-6F4-90";"90 микрон";"FI3-F-6N-90-*";"H-610-SS-N-3/8-90";"";"assets/images/CV700_F_s100.jpg";"6F-F6L-100-SS";"6F-F6L-100-SS";
"FI3-H-10M-90";"";"Hy-Lok 10мм";;"7.1";"V73C-D-10M-90";"S316";"SS-10F-MM-90";"90 микрон";"FI3-H-10M-90-*";"H-600-SS-L-10 MM-90";"";"assets/images/CV700_H_s100.jpg";"M10A-F6L-100-SS";"M10A-F6L-100-SS";
"FI3-H-12M-90";"";"Hy-Lok 12мм";;"7.1";"V73C-D-12M-90";"S316";"SS-12F-MM-90";"90 микрон";"FI3-H-12M-90-*";"H-600-SS-L-12 MM-90";"";"assets/images/CV700_H_s100.jpg";"M12A-F6L-100-SS";"M12A-F6L-100-SS";
"FI3-H-8T-90";"";"Hy-Lok 1/2";;"10.4";"V73C-D-8T-90";"S316";"SS-8F-90";"90 микрон";"FI3-H-8T-90-*";"H-600-SS-L-1/2-90";"";"assets/images/CV700_H_s100.jpg";"8A-F6L-100-SS";"8A-F6L-100-SS";
"FI3-M-8N-90";"";"NPT 1/2 наруж.";;"10.4";"V73C-M-8N-90";"S316";"SS-8F2-90";"90 микрон";"FI3-M-8N-90-*";"H-680-SS-N-1/2-90";"";"assets/images/CV700_M_s100.jpg";"8M-F6L-100-SS";"8M-F6L-100-SS";
"FI4-F-8N-05";"";"NPT 1/2 внутр.";;"10.4";"V73D-F-8N-05";"S316";"SS-8F4-05";"0,5 микрон";"FI4-F-8N-05-*";"H-610-SS-N-1/2-0,5";"";"assets/images/CV700_F_s100.jpg";"8F-F8L-5-SS";"8F-F8L-5-SS";
"FI4-H-12M-05";"";"Hy-Lok 12мм";;"10.4";"V73D-D-12M-05";"S316";"SS-12F-MM-05";"0,5 микрон";"FI4-H-12M-05-*";"H-600-SS-L-12 MM-0,5";"";"assets/images/CV700_H_s100.jpg";"M12A-F8L-5-SS";"M12A-F8L-5-SS";
"FI4-H-8T-05";"";"Hy-Lok 1/2";;"10.4";"V73D-D-8T-05";"S316";"SS-8F-05";"0,5 микрон";"FI4-H-8T-05-*";"H-600-SS-L-1/2-0,5";"";"assets/images/CV700_H_s100.jpg";"8A-F8L-5-SS";"8A-F8L-5-SS";
"FI4-F-8N-2";"";"NPT 1/2 внутр.";;"10.4";"V73D-F-8N-2";"S316";"SS-8F4-2";"2 микрона";"FI4-F-8N-2-*";"H-610-SS-N-1/2-2";"";"assets/images/CV700_F_s100.jpg";"8F-F8L-1-SS";"8F-F8L-1-SS";
"FI4-H-12M-2";"";"Hy-Lok 12мм";"";"10.4";"V73D-D-12M-2";"S316";"SS-12F-MM-2";"2 микрона";"FI4-H-12M-2-*";"H-600-SS-L-12 MM-2";"";"assets/images/CV700_H_s100.jpg";"M12A-F8L-1-SS";"M12A-F8L-1-SS";
"FI4-H-8T-2";"";"Hy-Lok 1/2";;"10.4";"V73D-D-8T-2";"S316";"SS-8F-2";"2 микрона";"FI4-H-8T-2-*";"H-600-SS-L-1/2-2";"";"assets/images/CV700_H_s100.jpg";"8A-F8L-1-SS";"8A-F8L-1-SS";
"FI4-F-8N-7";"";"NPT 1/2 внутр.";;"10.4";"V73D-F-8N-7";"S316";"SS-8F4-7";"7 микрон";"FI4-F-8N-7-*";"H-610-SS-N-1/2-7";"";"assets/images/CV700_F_s100.jpg";"8F-F8L-7-SS";"8F-F8L-7-SS";
"FI4-H-12M-7";"";"Hy-Lok 12мм";"";"10.4";"V73D-D-12M-7";"S316";"SS-12F-MM-7";"7 микрон";"FI4-H-12M-7-*";"H-600-SS-L-12 MM-7";"";"assets/images/CV700_H_s100.jpg";"M12A-F8L-7-SS";"M12A-F8L-7-SS";
"FI4-H-8T-7";"";"Hy-Lok 1/2";;"10.4";"V73D-D-8T-7";"S316";"SS-8F-7";"7 микрон";"FI4-H-8T-7-*";"H-600-SS-L-1/2-7";"";"assets/images/CV700_H_s100.jpg";"8A-F8L-7-SS";"8A-F8L-7-SS";
"FI4-F-8N-15";"";"NPT 1/2 внутр.";;"10.4";"V73D-F-8N-15";"S316";"SS-8F4-15";"15 микрон";"FI4-F-8N-15-*";"H-610-SS-N-1/2-15";"";"assets/images/CV700_F_s100.jpg";"8F-F8L-10-SS";"8F-F8L-10-SS";
"FI4-H-12M-15";"";"Hy-Lok 12мм";;"10.4";"V73D-D-12M-15";"S316";"SS-12F-MM-15";"15 микрон";"FI4-H-12M-15-*";"H-600-SS-L-12 MM-15";"";"assets/images/CV700_H_s100.jpg";"M12A-F8L-10-SS";"M12A-F8L-10-SS";
"FI4-H-8T-15";"";"Hy-Lok 1/2";;"10.4";"V73D-D-8T-15";"S316";"SS-8F-15";"15 микрон";"FI4-H-8T-15-*";"H-600-SS-L-1/2-15";"";"assets/images/CV700_H_s100.jpg";"8A-F8L-10-SS";"8A-F8L-10-SS";
"FI4-F-8N-60";"";"NPT 1/2 внутр.";;"10.4";"V73D-F-8N-60";"S316";"SS-8F4-60";"60 микрон";"FI4-F-8N-60-*";"H-610-SS-N-1/2-60";"";"assets/images/CV700_F_s100.jpg";"8F-F8L-50-SS";"8F-F8L-50-SS";
"FI4-H-12M-60";"";"Hy-Lok 12мм";;"10.4";"V73D-D-12M-60";"S316";"SS-12F-MM-60";"60 микрон";"FI4-H-12M-60-*";"H-600-SS-L-12 MM-60";"";"assets/images/CV700_H_s100.jpg";"M12A-F8L-50-SS";"M12A-F8L-50-SS";
"FI4-H-8T-60";"";"Hy-Lok 1/2";;"10.4";"V73D-D-8T-60";"S316";"SS-8F-60";"60 микрон";"FI4-H-8T-60-*";"H-600-SS-L-1/2-60";"";"assets/images/CV700_H_s100.jpg";"8A-F8L-50-SS";"8A-F8L-50-SS";
"FI4-F-8N-90";"";"NPT 1/2 внутр.";;"10.4";"V73D-F-8N-90";"S316";"SS-8F4-90";"90 микрон";"FI4-F-8N-90-*";"H-610-SS-N-1/2-90";"";"assets/images/CV700_F_s100.jpg";"8F-F8L-100-SS";"8F-F8L-100-SS";
"FI4-H-12M-90";"";"Hy-Lok 12мм";;"10.4";"V73D-D-12M-90";"S316";"SS-12F-MM-90";"90 микрон";"FI4-H-12M-90-*";"H-600-SS-L-12 MM-90";"";"assets/images/CV700_H_s100.jpg";"M12A-F8L-100-SS";"M12A-F8L-100-SS";
"FI4-H-8T-90";"";"Hy-Lok 1/2";;"10.4";"V73D-D-8T-90";"S316";"SS-8F-90";"90 микрон";"FI4-H-8T-90-*";"H-600-SS-L-1/2-90";"";"assets/images/CV700_H_s100.jpg";"8A-F8L-100-SS";"8A-F8L-100-SS";
"FI1-F-2N-05-BRAS";"";"NPT 1/8 внутр.";;"2.4";"V73A-F-2N-05-B";"BRAS";"B-2F4-05";"0.5 микрон";"FI1-F-2N-05-*";"H-610-B-N-1/8-0,5";"";"assets/images/CV700_F_s100.jpg";"2F-F2L-5-B";"2F-F2L-5-B";
"FI1-H-2T-05-BRAS";"";"Hy-Lok 1/8";"";"2.4";"V73A-D-2T-05-B";"BRAS";"B-2F-05";"0.5 микрон";"FI1-H-2T-05-*";"H-600-B-L-1/8-0,5";"";"assets/images/CV700_H_s100.jpg";"2A-F2L-5-B";"2A-F2L-5-B";
"FI1-H-3M-05-BRAS";"";"Hy-Lok 3мм";;"2.4";"V73A-D-3M-05-B";"BRAS";"B-3F-MM-05";"0.5 микрон";"FI1-H-3M-05-*";"H-600-B-L-3 MM-0,5";"";"assets/images/CV700_H_s100.jpg";"M3A-F2L-5-B";"M3A-F2L-5-B";
"FI1-M-2N-05-BRAS";"";"NPT 1/8 наруж.";;"2.4";"V73A-M-2N-05-B";"BRAS";"B-2F2-05";"0.5 микрон";"FI1-M-2N-05-*";"H-680-B-N-1/8-0,5";"";"assets/images/CV700_M_s100.jpg";"2M-F2L-5-B";"2M-F2L-5-B";
"FI1-M-4N-05-BRAS";"";"NPT 1/4 наруж.";;"4.8";"V73A-M-4N-05-B";"BRAS";"B-4F2-05";"0.5 микрон";"FI1-M-4N-05-*";"H-680-B-N-1/4-0,5";"";"assets/images/CV700_M_s100.jpg";"4M-F2L-5-B";"4M-F2L-5-B";
"FI1-F-2N-2-BRAS";"";"NPT 1/8 внутр.";;"2.4";"V73A-F-2N-2-B";"BRAS";"B-2F4-2";"2 микрона";"FI1-F-2N-2-*";"H-610-B-N-1/8-2";"";"assets/images/CV700_F_s100.jpg";"2F-F2L-1-B";"2F-F2L-1-B";
"FI1-H-2T-2-BRAS";"";"Hy-Lok 1/8";"";"2.4";"V73A-D-2T-2-B";"BRAS";"B-2F-2";"2 микрона";"FI1-H-2T-2-*";"H-600-B-L-1/8-2";"";"assets/images/CV700_H_s100.jpg";"2A-F2L-1-B";"2A-F2L-1-B";
"FI1-H-3M-2-BRAS";"";"Hy-Lok 3мм";;"2.4";"V73A-D-3M-2-B";"BRAS";"B-3F-MM-2";"2 микрона";"FI1-H-3M-2-*";"H-600-B-L-3 MM-2";"";"assets/images/CV700_H_s100.jpg";"M3A-F2L-1-B";"M3A-F2L-1-B";
"FI1-M-2N-2-BRAS";"";"NPT 1/8 наруж.";;"2.4";"V73A-M-2N-2-B";"BRAS";"B-2F2-2";"2 микрона";"FI1-M-2N-2-*";"H-680-B-N-1/8-2";"";"assets/images/CV700_M_s100.jpg";"2M-F2L-1-B";"2M-F2L-1-B";
"FI1-M-4N-2-BRAS";"";"NPT 1/4 наруж.";;"4.8";"V73A-M-4N-2-B";"BRAS";"B-4F2-2";"2 микрона";"FI1-M-4N-2-*";"H-680-B-N-1/4-2";"";"assets/images/CV700_M_s100.jpg";"4M-F2L-1-B";"4M-F2L-1-B";
"FI1-F-2N-7-BRAS";"";"NPT 1/8 внутр.";;"2.4";"V73A-F-2N-7-B";"BRAS";"B-2F4-7";"7 микрон";"FI1-F-2N-7-*";"H-610-B-N-1/8-7";"";"assets/images/CV700_F_s100.jpg";"2F-F2L-7-B";"2F-F2L-7-B";
"FI1-H-2T-7-BRAS";"";"Hy-Lok 1/8";;"2.4";"V73A-D-2T-7-B";"BRAS";"B-2F-7";"7 микрон";"FI1-H-2T-7-*";"H-600-B-L-1/8-7";"";"assets/images/CV700_H_s100.jpg";"2A-F2L-7-B";"2A-F2L-7-B";
"FI1-H-3M-7-BRAS";"";"Hy-Lok 3мм";;"2.4";"V73A-D-3M-7-B";"BRAS";"B-3F-MM-7";"7 микрон";"FI1-H-3M-7-*";"H-600-B-L-3 MM-7";"";"assets/images/CV700_H_s100.jpg";"M3A-F2L-7-B";"M3A-F2L-7-B";
"FI1-M-2N-7-BRAS";"";"NPT 1/8 наруж.";;"2.4";"V73A-M-2N-7-B";"BRAS";"B-2F2-7";"7 микрон";"FI1-M-2N-7-*";"H-680-B-N-1/8-7";"";"assets/images/CV700_M_s100.jpg";"2M-F2L-7-B";"2M-F2L-7-B";
"FI1-M-4N-7-BRAS";"";"NPT 1/4 наруж.";;"4.8";"V73A-M-4N-7-B";"BRAS";"B-4F2-7";"7 микрон";"FI1-M-4N-7-*";"H-680-B-N-1/4-7";"";"assets/images/CV700_M_s100.jpg";"4M-F2L-7-B";"4M-F2L-7-B";
"FI1-F-2N-15-BRAS";"";"NPT 1/8 внутр.";;"2.4";"V73A-F-2N-15-B";"BRAS";"B-2F4-15";"15 микрон";"FI1-F-2N-15-*";"H-610-B-N-1/8-15";"";"assets/images/CV700_F_s100.jpg";"2F-F2L-10-B";"2F-F2L-10-B";
"FI1-H-2T-15-BRAS";"";"Hy-Lok 1/8";;"2.4";"V73A-D-2T-15-B";"BRAS";"B-2F-15";"15 микрон";"FI1-H-2T-15-*";"H-600-B-L-1/8-15";"";"assets/images/CV700_H_s100.jpg";"2A-F2L-10-B";"2A-F2L-10-B";
"FI1-H-3M-15-BRAS";"";"Hy-Lok 3мм";;"2.4";"V73A-D-3M-15-B";"BRAS";"B-3F-MM-15";"15 микрон";"FI1-H-3M-15-*";"H-600-B-L-3 MM-15";"";"assets/images/CV700_H_s100.jpg";"M3A-F2L-10-B";"M3A-F2L-10-B";
"FI1-M-2N-15-BRAS";"";"NPT 1/8 наруж.";;"2.4";"V73A-M-2N-15-B";"BRAS";"B-2F2-15";"15 микрон";"FI1-M-2N-15-*";"H-680-B-N-1/8-15";"";"assets/images/CV700_M_s100.jpg";"2M-F2L-10-B";"2M-F2L-10-B";
"FI1-M-4N-15-BRAS";"";"NPT 1/4 наруж.";;"4.8";"V73A-M-4N-15-B";"BRAS";"B-4F2-15";"15 микрон";"FI1-M-4N-15-*";"H-680-B-N-1/4-15";"";"assets/images/CV700_M_s100.jpg";"4M-F2L-10-B";"4M-F2L-10-B";
"FI1-F-2N-60-BRAS";"";"NPT 1/8 внутр.";;"2.4";"V73A-F-2N-60-B";"BRAS";"B-2F4-60";"60 микрон";"FI1-F-2N-60-*";"H-610-B-N-1/8-60";"";"assets/images/CV700_F_s100.jpg";"2F-F2L-50-B";"2F-F2L-50-B";
"FI1-H-2T-60-BRAS";"";"Hy-Lok 1/8";;"2.4";"V73A-D-2T-60-B";"BRAS";"B-2F-60";"60 микрон";"FI1-H-2T-60-*";"H-600-B-L-1/8-60";"";"assets/images/CV700_H_s100.jpg";"2A-F2L-50-B";"2A-F2L-50-B";
"FI1-H-3M-60-BRAS";"";"Hy-Lok 3мм";;"2.4";"V73A-D-3M-60-B";"BRAS";"B-3F-MM-60";"60 микрон";"FI1-H-3M-60-*";"H-600-B-L-3 MM-60";"";"assets/images/CV700_H_s100.jpg";"M3A-F2L-50-B";"M3A-F2L-50-B";
"FI1-M-2N-60-BRAS";"";"NPT 1/8 наруж.";;"2.4";"V73A-M-2N-60-B";"BRAS";"B-2F2-60";"60 микрон";"FI1-M-2N-60-*";"H-680-B-N-1/8-60";"";"assets/images/CV700_M_s100.jpg";"2M-F2L-50-B";"2M-F2L-50-B";
"FI1-M-4N-60-BRAS";"";"NPT 1/4 наруж.";;"4.8";"V73A-M-4N-60-B";"BRAS";"B-4F2-60";"60 микрон";"FI1-M-4N-60-*";"H-680-B-N-1/4-60";"";"assets/images/CV700_M_s100.jpg";"4M-F2L-50-B";"4M-F2L-50-B";
"FI1-F-2N-90-BRAS";"";"NPT 1/8 внутр.";;"2.4";"V73A-F-2N-90-B";"BRAS";"B-2F4-90";"90 микрон";"FI1-F-2N-90-*";"H-610-B-N-1/8-90";"";"assets/images/CV700_F_s100.jpg";"2F-F2L-100-B";"2F-F2L-100-B";
"FI1-H-2T-90-BRAS";"";"Hy-Lok 1/8";;"2.4";"V73A-D-2T-90-B";"BRAS";"B-2F-90";"90 микрон";"FI1-H-2T-90-*";"H-600-B-L-1/8-90";"";"assets/images/CV700_H_s100.jpg";"2A-F2L-100-B";"2A-F2L-100-B";
"FI1-H-3M-90-BRAS";"";"Hy-Lok 3мм";;"2.4";"V73A-D-3M-90-B";"BRAS";"B-3F-MM-90";"90 микрон";"FI1-H-3M-90-*";"H-600-B-L-3 MM-90";"";"assets/images/CV700_H_s100.jpg";"M3A-F2L-100-B";"M3A-F2L-100-B";
"FI1-M-2N-90-BRAS";"";"NPT 1/8 наруж.";;"2.4";"V73A-M-2N-90-B";"BRAS";"B-2F2-90";"90 микрон";"FI1-M-2N-90-*";"H-680-B-N-1/8-90";"";"assets/images/CV700_M_s100.jpg";"2M-F2L-100-B";"2M-F2L-100-B";
"FI1-M-4N-90-BRAS";"";"NPT 1/4 наруж.";;"4.8";"V73A-M-4N-90-B";"BRAS";"B-4F2-90";"90 микрон";"FI1-M-4N-90-*";"H-680-B-N-1/4-90";"";"assets/images/CV700_M_s100.jpg";"4M-F2L-100-B";"4M-F2L-100-B";
"FI2-F-4N-05-BRAS";"";"NPT 1/4 внутр.";;"4.8";"V73B-F-4N-05-B";"BRAS";"B-4F4-05";"0.5 микрон";"FI2-F-4N-05-*";"H-610-B-N-1/4-0,5";"";"assets/images/CV700_F_s100.jpg";"4F-F4L-5-B";"4F-F4L-5-B";
