pagetitle,15;16;17;21;80;88;93;96;6;19
"G61-S-8G-100A-1.6bar";"";"подсоединение снизу";"от 0 до 1.6бар";"G 1/2";"100мм";"A-подсоединение снизу";"нет";"A";;;
"G61-S-8G-100A-2.5bar";"";"подсоединение снизу";"от 0 до 2.5бар";"G 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-8G-100A-4bar";"";"подсоединение снизу";"от 0 до 4бар";"G 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-8G-100A-6bar";"";"подсоединение снизу";"от 0 до 6бар";"G 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-8G-100A-10bar";"";"подсоединение снизу";"от 0 до 10бар";"G 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-8G-100A-16bar";"";"подсоединение снизу";"от 0 до 16бар";"G 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-8G-100A-25bar";"";"подсоединение снизу";"от 0 до 25бар";"G 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";"";
"G61-S-8G-100A-40bar";"";"подсоединение снизу";"от 0 до 40бар";"G 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-8G-100A-60bar";"";"подсоединение снизу";"от 0 до 60бар";"G 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-8N-100A-1.6bar";"";"подсоединение снизу";"от 0 до 1.6бар";"NPT 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-8N-100A-2.5bar";"";"подсоединение снизу";"от 0 до 2.5бар";"NPT 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";"";
"G61-S-8N-100A-4bar";"";"подсоединение снизу";"от 0 до 4бар";"NPT 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-8N-100A-6bar";"";"подсоединение снизу";"от 0 до 6бар";"NPT 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-8N-100A-10bar";"";"подсоединение снизу";"от 0 до 10бар";"NPT 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-8N-100A-16bar";"";"подсоединение снизу";"от 0 до 16бар";"NPT 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-8N-100A-25bar";"";"подсоединение снизу";"от 0 до 25бар";"NPT 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-8N-100A-40bar";"";"подсоединение снизу";"от 0 до 40бар";"NPT 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-8N-100A-60bar";"";"подсоединение снизу";"от 0 до 60бар";"NPT 1/2";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-20M-100A-1.6bar";"";"подсоединение снизу";"от 0 до 1.6бар";"M20x1.5";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-20M-100A-2.5bar";"";"подсоединение снизу";"от 0 до 2.5бар";"M20x1.5";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-20M-100A-4bar";"";"подсоединение снизу";"от 0 до 4бар";"M20x1.5";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-20M-100A-6bar";"";"подсоединение снизу";"от 0 до 6бар";"M20x1.5";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-20M-100A-10bar";"";"подсоединение снизу";"от 0 до 10бар";"M20x1.5";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-20M-100A-16bar";"";"подсоединение снизу";"от 0 до 16бар";"M20x1.5";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
"G61-S-20M-100A-25bar";"";"подсоединение снизу";"от 0 до 25бар";"M20x1.5";"100мм";"A-подсоединение снизу";"нет";"A";"assets/images/manom/A61.png";;
