pagetitle,15;16;17;21;80;87;88;93;96;108;6;111;112;19;104
"G10-C-10M-40B-V1,5MPa";"";"подсоединение сзади по центру";"от -0.1 до 1.5МПа";"M10x1";"40мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-10M-40B-V2,4MPa";"";"подсоединение сзади по центру";"от -0.1 до 2.4МПа";"M10x1";"40мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-50B-V0kPa";"";"подсоединение сзади по центру";"от -100 до 0КПа";"M12x1.5";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-50B-V60kPa";"";"подсоединение сзади по центру";"от -100 до 60КПа";"M12x1.5";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-50B-V150kPa";"";"подсоединение сзади по центру";"от -100 до 150КПа";"M12x1.5";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-50B-V300kPa";"";"подсоединение сзади по центру";"от -100 до 300КПа";"M12x1.5";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-50B-V500kPa";"";"подсоединение сзади по центру";"от -100 до 500КПа";"M12x1.5";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-50B-V0,9MPa";"";"подсоединение сзади по центру";"от -0.1 до 0.9МПа";"M12x1.5";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-50B-V1,5MPa";"";"подсоединение сзади по центру";"от -0.1 до 1.5МПа";"M12x1.5";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-50B-V2,4MPa";"";"подсоединение сзади по центру";"от -0.1 до 2.4МПа";"M12x1.5";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-63B-V0kPa";"";"подсоединение сзади по центру";"от -100 до 0КПа";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-63B-V60kPa";"";"подсоединение сзади по центру";"от -100 до 60КПа";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-63B-V150kPa";"";"подсоединение сзади по центру";"от -100 до 150КПа";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-63B-V300kPa";"";"подсоединение сзади по центру";"от -100 до 300КПа";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-63B-V500kPa";"";"подсоединение сзади по центру";"от -100 до 500КПа";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-63B-V0,9MPa";"";"подсоединение сзади по центру";"от -0.1 до 0.9МПа";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-63B-V1,5MPa";"";"подсоединение сзади по центру";"от -0.1 до 1.5МПа";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-12M-63B-V2,4MPa";"";"подсоединение сзади по центру";"от -0.1 до 2.4МПа";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-100B-V0kPa";"";"подсоединение сзади по центру";"от -100 до 0КПа";"M20x1.5";"100мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-100B-V60kPa";"";"подсоединение сзади по центру";"от -100 до 60КПа";"M20x1.5";"100мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-100B-V150kPa";"";"подсоединение сзади по центру";"от -100 до 150КПа";"M20x1.5";"100мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-100B-V300kPa";"";"подсоединение сзади по центру";"от -100 до 300КПа";"M20x1.5";"100мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-100B-V500kPa";"";"подсоединение сзади по центру";"от -100 до 500КПа";"M20x1.5";"100мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-100B-V0,9MPa";"";"подсоединение сзади по центру";"от -0.1 до 0.9МПа";"M20x1.5";"100мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-100B-V1,5MPa";"";"подсоединение сзади по центру";"от -0.1 до 1.5МПа";"M20x1.5";"100мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-100B-V2,4MPa";"";"подсоединение сзади по центру";"от -0.1 до 2.4МПа";"M20x1.5";"100мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-150B-V0kPa";"";"подсоединение сзади по центру";"от -100 до 0КПа";"M20x1.5";"150мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-150B-V60kPa";"";"подсоединение сзади по центру";"от -100 до 60КПа";"M20x1.5";"150мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-150B-V150kPa";"";"подсоединение сзади по центру";"от -100 до 150КПа";"M20x1.5";"150мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-150B-V300kPa";"";"подсоединение сзади по центру";"от -100 до 300КПа";"M20x1.5";"150мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-150B-V500kPa";"";"подсоединение сзади по центру";"от -100 до 500КПа";"M20x1.5";"150мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-150B-V0,9MPa";"";"подсоединение сзади по центру";"от -0.1 до 0.9МПа";"M20x1.5";"150мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-150B-V1,5MPa";"";"подсоединение сзади по центру";"от -0.1 до 1.5МПа";"M20x1.5";"150мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-150B-V2,4MPa";"";"подсоединение сзади по центру";"от -0.1 до 2.4МПа";"M20x1.5";"150мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-250B-V0kPa";"";"подсоединение сзади по центру";"от -100 до 0КПа";"M20x1.5";"250мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-250B-V60kPa";"";"подсоединение сзади по центру";"от -100 до 60КПа";"M20x1.5";"250мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-250B-V150kPa";"";"подсоединение сзади по центру";"от -100 до 150КПа";"M20x1.5";"250мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-250B-V300kPa";"";"подсоединение сзади по центру";"от -100 до 300КПа";"M20x1.5";"250мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-250B-V500kPa";"";"подсоединение сзади по центру";"от -100 до 500КПа";"M20x1.5";"250мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-250B-V0,9MPa";"";"подсоединение сзади по центру";"от -0.1 до 0.9МПа";"M20x1.5";"250мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-250B-V1,5MPa";"";"подсоединение сзади по центру";"от -0.1 до 1.5МПа";"M20x1.5";"250мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-20M-250B-V2,4MPa";"";"подсоединение сзади по центру";"от -0.1 до 2.4МПа";"M20x1.5";"250мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-2N-40A-V0kPa";"";"подсоединение снизу";"от -100 до 0КПа";"NPT 1/8";"40мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-2N-40A-V60kPa";"";"подсоединение снизу";"от -100 до 60КПа";"NPT 1/8";"40мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-2N-40A-V150kPa";"";"подсоединение снизу";"от -100 до 150КПа";"NPT 1/8";"40мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-2N-40A-V300kPa";"";"подсоединение снизу";"от -100 до 300КПа";"NPT 1/8";"40мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-2N-40A-V500kPa";"";"подсоединение снизу";"от -100 до 500КПа";"NPT 1/8";"40мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-2N-40A-V0,9MPa";"";"подсоединение снизу";"от -0.1 до 0.9МПа";"NPT 1/8";"40мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-2N-40A-V1,5MPa";"";"подсоединение снизу";"от -0.1 до 1.5МПа";"NPT 1/8";"40мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-2N-40A-V2,4MPa";"";"подсоединение снизу";"от -0.1 до 2.4МПа";"NPT 1/8";"40мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-50A-V0kPa";"";"подсоединение снизу";"от -100 до 0КПа";"NPT 1/4";"50мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-50A-V60kPa";"";"подсоединение снизу";"от -100 до 60КПа";"NPT 1/4";"50мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-50A-V150kPa";"";"подсоединение снизу";"от -100 до 150КПа";"NPT 1/4";"50мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-50A-V300kPa";"";"подсоединение снизу";"от -100 до 300КПа";"NPT 1/4";"50мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-50A-V500kPa";"";"подсоединение снизу";"от -100 до 500КПа";"NPT 1/4";"50мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-50A-V0,9MPa";"";"подсоединение снизу";"от -0.1 до 0.9МПа";"NPT 1/4";"50мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-50A-V1,5MPa";"";"подсоединение снизу";"от -0.1 до 1.5МПа";"NPT 1/4";"50мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-50A-V2,4MPa";"";"подсоединение снизу";"от -0.1 до 2.4МПа";"NPT 1/4";"50мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-63A-V0kPa";"";"подсоединение снизу";"от -100 до 0КПа";"NPT 1/4";"63мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-63A-V60kPa";"";"подсоединение снизу";"от -100 до 60КПа";"NPT 1/4";"63мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-63A-V150kPa";"";"подсоединение снизу";"от -100 до 150КПа";"NPT 1/4";"63мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-63A-V300kPa";"";"подсоединение снизу";"от -100 до 300КПа";"NPT 1/4";"63мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-63A-V500kPa";"";"подсоединение снизу";"от -100 до 500КПа";"NPT 1/4";"63мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-63A-V0,9MPa";"";"подсоединение снизу";"от -0.1 до 0.9МПа";"NPT 1/4";"63мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-63A-V1,5MPa";"";"подсоединение снизу";"от -0.1 до 1.5МПа";"NPT 1/4";"63мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-4N-63A-V2,4MPa";"";"подсоединение снизу";"от -0.1 до 2.4МПа";"NPT 1/4";"63мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-100A-V0kPa";"";"подсоединение снизу";"от -100 до 0КПа";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-100A-V60kPa";"";"подсоединение снизу";"от -100 до 60КПа";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-100A-V150kPa";"";"подсоединение снизу";"от -100 до 150КПа";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-100A-V300kPa";"";"подсоединение снизу";"от -100 до 300КПа";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-100A-V500kPa";"";"подсоединение снизу";"от -100 до 500КПа";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-100A-V0,9MPa";"";"подсоединение снизу";"от -0.1 до 0.9МПа";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-100A-V1,5MPa";"";"подсоединение снизу";"от -0.1 до 1.5МПа";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-100A-V2,4MPa";"";"подсоединение снизу";"от -0.1 до 2.4МПа";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-150A-V0kPa";"";"подсоединение снизу";"от -100 до 0КПа";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-150A-V60kPa";"";"подсоединение снизу";"от -100 до 60КПа";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-150A-V150kPa";"";"подсоединение снизу";"от -100 до 150КПа";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-150A-V300kPa";"";"подсоединение снизу";"от -100 до 300КПа";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-150A-V500kPa";"";"подсоединение снизу";"от -100 до 500КПа";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-150A-V0,9MPa";"";"подсоединение снизу";"от -0.1 до 0.9МПа";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-150A-V1,5MPa";"";"подсоединение снизу";"от -0.1 до 1.5МПа";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-150A-V2,4MPa";"";"подсоединение снизу";"от -0.1 до 2.4МПа";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-250A-V0kPa";"";"подсоединение снизу";"от -100 до 0КПа";"NPT 1/2";"250мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-250A-V60kPa";"";"подсоединение снизу";"от -100 до 60КПа";"NPT 1/2";"250мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-250A-V150kPa";"";"подсоединение снизу";"от -100 до 150КПа";"NPT 1/2";"250мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-250A-V300kPa";"";"подсоединение снизу";"от -100 до 300КПа";"NPT 1/2";"250мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-250A-V500kPa";"";"подсоединение снизу";"от -100 до 500КПа";"NPT 1/2";"250мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-250A-V0,9MPa";"";"подсоединение снизу";"от -0.1 до 0.9МПа";"NPT 1/2";"250мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-250A-V1,5MPa";"";"подсоединение снизу";"от -0.1 до 1.5МПа";"NPT 1/2";"250мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-8N-250A-V2,4MPa";"";"подсоединение снизу";"от -0.1 до 2.4МПа";"NPT 1/2";"250мм";"A";"A-подсоединение снизу";"нет";"<img src=assets/images/manom/A.png>";;"assets/images/manom/1/A.png";;;;;
"G10-C-2N-40B-V0kPa";"";"подсоединение сзади по центру";"от -100 до 0КПа";"NPT 1/8";"40мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-2N-40B-V60kPa";"";"подсоединение сзади по центру";"от -100 до 60КПа";"NPT 1/8";"40мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-2N-40B-V150kPa";"";"подсоединение сзади по центру";"от -100 до 150КПа";"NPT 1/8";"40мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-2N-40B-V300kPa";"";"подсоединение сзади по центру";"от -100 до 300КПа";"NPT 1/8";"40мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-2N-40B-V500kPa";"";"подсоединение сзади по центру";"от -100 до 500КПа";"NPT 1/8";"40мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-2N-40B-V0,9MPa";"";"подсоединение сзади по центру";"от -0.1 до 0.9МПа";"NPT 1/8";"40мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-2N-40B-V1,5MPa";"";"подсоединение сзади по центру";"от -0.1 до 1.5МПа";"NPT 1/8";"40мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-2N-40B-V2,4MPa";"";"подсоединение сзади по центру";"от -0.1 до 2.4МПа";"NPT 1/8";"40мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-50B-V0kPa";"";"подсоединение сзади по центру";"от -100 до 0КПа";"NPT 1/4";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-50B-V60kPa";"";"подсоединение сзади по центру";"от -100 до 60КПа";"NPT 1/4";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-50B-V150kPa";"";"подсоединение сзади по центру";"от -100 до 150КПа";"NPT 1/4";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-50B-V300kPa";"";"подсоединение сзади по центру";"от -100 до 300КПа";"NPT 1/4";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-50B-V500kPa";"";"подсоединение сзади по центру";"от -100 до 500КПа";"NPT 1/4";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-50B-V0,9MPa";"";"подсоединение сзади по центру";"от -0.1 до 0.9МПа";"NPT 1/4";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-50B-V1,5MPa";"";"подсоединение сзади по центру";"от -0.1 до 1.5МПа";"NPT 1/4";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-50B-V2,4MPa";"";"подсоединение сзади по центру";"от -0.1 до 2.4МПа";"NPT 1/4";"50мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-63B-V0kPa";"";"подсоединение сзади по центру";"от -100 до 0КПа";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-63B-V60kPa";"";"подсоединение сзади по центру";"от -100 до 60КПа";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-63B-V150kPa";"";"подсоединение сзади по центру";"от -100 до 150КПа";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-63B-V300kPa";"";"подсоединение сзади по центру";"от -100 до 300КПа";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-63B-V500kPa";"";"подсоединение сзади по центру";"от -100 до 500КПа";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-63B-V0,9MPa";"";"подсоединение сзади по центру";"от -0.1 до 0.9МПа";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-63B-V1,5MPa";"";"подсоединение сзади по центру";"от -0.1 до 1.5МПа";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-4N-63B-V2,4MPa";"";"подсоединение сзади по центру";"от -0.1 до 2.4МПа";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-8N-100B-V0kPa";"";"подсоединение сзади по центру";"от -100 до 0КПа";"NPT 1/2";"100мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
"G10-C-8N-100B-V60kPa";"";"подсоединение сзади по центру";"от -100 до 60КПа";"NPT 1/2";"100мм";"B";"B-подсоединение сзади по центру";"нет";"<img src=assets/images/manom/B.png>";;"assets/images/manom/1/B.png";;;;;
