#,Заказной код,Параметр:Заказной код:Питание
,EBD16-22M/R,AC/DC 6V
,EBD16-22M/Y,AC/DC 12V
,EBD16-22M/G,AC/DC 24V
,EBD16-22M/E,AC/DC 36V
,EBD16-22M/B,AC/DC 48V
,EBD16-16SM/R,AC/DC 110V
,EBD16-16SM/Y,AC/DC 220V
,EBD16-16SM/G,AC/DC 380V
,EBD16-16SM/E,AC 220V
,EBD16-16SM/W,AC 380V
